lon,lat,owner,watershed,type,form
-71.12266083090,42.41594837880,,IN-2597,STORM WATER INLET,
-71.12273127500,42.41598936510,,IN-2598,STORM WATER INLET,
-71.12245589060,42.41640130240,,IN-2596,STORM WATER INLET,
-71.12235431030,42.41640902400,,IN-2595,STORM WATER INLET,
-71.12225746770,42.41655407640,,IN-2589,STORM WATER INLET,
-71.12234353890,42.41657259290,,IN-2590,STORM WATER INLET,
-71.12182135220,42.41721160540,,IN-2620,STORM WATER INLET,
-71.12165073750,42.41747019160,,IN-2621,STORM WATER INLET,
-71.13402838190,42.42322240530,,IN-749,STORM WATER INLET,
-71.13399299420,42.42323537650,,IN-748,STORM WATER INLET,
-71.13409561600,42.42325864350,,IN-750,STORM WATER INLET,
-71.13407254340,42.42326451460,,IN-752,STORM WATER INLET,
-71.09478348940,42.41541108940,,IN-2025,STORM WATER INLET,
-71.09475649750,42.41549182300,,IN-2024,STORM WATER INLET,
-71.09582748540,42.41559251670,,IN-2023,STORM WATER INLET,
-71.09580000050,42.41567379620,,IN-2022,STORM WATER INLET,
-71.09686797690,42.41586086740,,IN-2021,STORM WATER INLET,
-71.09883506630,42.41612117450,,IN-2028,STORM WATER INLET,
-71.09903014260,42.41616490450,,IN-2029,STORM WATER INLET,
-71.09874795250,42.41618996530,,IN-2027,STORM WATER INLET,
-71.09995191380,42.39749628040,,IN-4054,STORM WATER INLET,
-71.10202921920,42.39885806080,,IN-4082,STORM WATER INLET,
-71.10209322170,42.39889125030,,IN-4083,STORM WATER INLET,
-71.10191179520,42.39892958610,,IN-4084,STORM WATER INLET,
-71.10404496240,42.40031240190,,IN-4087,STORM WATER INLET,
-71.10424985540,42.40061557000,,IN-4088,STORM WATER INLET,
-71.10457705510,42.40070905160,,IN-4089,STORM WATER INLET,
-71.10523750930,42.40121166550,,IN-4090,STORM WATER INLET,
-71.10684416090,42.40292679460,,IN-4110,STORM WATER INLET,
-71.10714985440,42.40354908760,,IN-4114,STORM WATER INLET,
-71.10731215200,42.40361116560,,IN-4113,STORM WATER INLET,
-71.10768116140,42.40439772820,,IN-4243,STORM WATER INLET,
-71.10756900340,42.40445201160,,IN-4242,STORM WATER INLET,
-71.10780300200,42.40502559790,,IN-4325,STORM WATER INLET,
-71.10815152160,42.40580820320,,IN-3792,STORM WATER INLET,
-71.10834192290,42.40593438610,,IN-3793,STORM WATER INLET,
-71.10913928490,42.40789070890,,IN-3727,STORM WATER INLET,
-71.10915412350,42.40792871230,,IN-3834,STORM WATER INLET,
-71.10900509660,42.40795686740,,IN-3835,STORM WATER INLET,
-71.10901616510,42.40798237030,,IN-3836,STORM WATER INLET,
-71.10923434510,42.40815501750,,IN-3728,STORM WATER INLET,
-71.10931464190,42.40863399290,,IN-3837,STORM WATER INLET,
-71.10982196080,42.40941171790,,IN-3840,STORM WATER INLET,
-71.10969211560,42.40944736430,,IN-3731,STORM WATER INLET,
-71.10996019330,42.41003026730,,IN-3754,STORM WATER INLET,
-71.11021625130,42.41040903410,,IN-3874,STORM WATER INLET,
-71.11041322740,42.41107506250,,IN-3759,STORM WATER INLET,
-71.11029123890,42.41110272020,,IN-3873,STORM WATER INLET,
-71.11065941330,42.41196397810,,IN-2440,STORM WATER INLET,
-71.11080624130,42.41352966140,,IN-3048,STORM WATER INLET,
-71.11070067570,42.41441017630,,IN-2680,STORM WATER INLET,
-71.11066622250,42.41469610360,,IN-2681,STORM WATER INLET,
-71.11064323760,42.41511781790,,IN-2682,STORM WATER INLET,
-71.11064557480,42.41565136630,,IN-2683,STORM WATER INLET,
-71.11054297770,42.41647786410,,IN-3051,STORM WATER INLET,
-71.11038534370,42.41666488250,,IN-35,STORM WATER INLET,
-71.11051462210,42.41677775990,,IN-34,STORM WATER INLET,
-71.11010655260,42.41785655890,,IN-33,STORM WATER INLET,
-71.11003211410,42.41797163840,,IN-32,STORM WATER INLET,
-71.11000316490,42.41801890740,,IN-31,STORM WATER INLET,
-71.08727990410,42.41958083740,,IN-1738,STORM WATER INLET,
-71.08755935240,42.41959690420,,IN-1742,STORM WATER INLET,
-71.08826818870,42.41963642940,,IN-1764,STORM WATER INLET,
-71.08727245170,42.41964658940,,IN-1737,STORM WATER INLET,
-71.08855749470,42.41965200860,,IN-1759,STORM WATER INLET,
-71.08755474160,42.41966201720,,IN-1743,STORM WATER INLET,
-71.08906496130,42.41968609800,,IN-1757,STORM WATER INLET,
-71.08825400720,42.41970104370,,IN-1763,STORM WATER INLET,
-71.08855404190,42.41971726990,,IN-1760,STORM WATER INLET,
-71.08906523270,42.41975648610,,IN-1758,STORM WATER INLET,
-71.09733974970,42.42730245730,,IN-1552,STORM WATER INLET,
-71.09743806640,42.42732807450,,IN-1553,STORM WATER INLET,
-71.09811155130,42.42762039210,,IN-1556,STORM WATER INLET,
-71.09819751730,42.42764851150,,IN-1557,STORM WATER INLET,
-71.09735773000,42.42766326180,,IN-1550,STORM WATER INLET,
-71.09733238750,42.42779188890,,IN-1548,STORM WATER INLET,
-71.09088542880,42.43364669580,,IN-4766,STORM WATER INLET,
-71.09144103530,42.43385043590,,IN-4765,STORM WATER INLET,
-71.09150716650,42.43386446640,,IN-4764,STORM WATER INLET,
-71.09204261260,42.43392415320,,IN-4768,STORM WATER INLET,
-71.09227738760,42.43404387030,,IN-4763,STORM WATER INLET,
-71.11482297690,42.41596007240,,IN-2739,STORM WATER INLET,
-71.11491150970,42.41596633200,,IN-2738,STORM WATER INLET,
-71.11453280970,42.41651556870,,IN-2740,STORM WATER INLET,
-71.11442870290,42.41653094600,,IN-2741,STORM WATER INLET,
-71.11407350610,42.41705285910,,IN-2737,STORM WATER INLET,
-71.11413958570,42.41708342620,,IN-2736,STORM WATER INLET,
-71.11660932400,42.41631665270,,IN-2743,STORM WATER INLET,
-71.11666426300,42.41634153920,,IN-2742,STORM WATER INLET,
-71.11593218580,42.41746929580,,IN-2693,STORM WATER INLET,
-71.11586422450,42.41747044560,,IN-2694,STORM WATER INLET,
-71.10170290650,42.42533140970,,IN-1714,STORM WATER INLET,
-71.10267236360,42.42537165640,,IN-1716,STORM WATER INLET,
-71.10262271160,42.42543472660,,IN-1715,STORM WATER INLET,
-71.10992559950,42.40243651250,,IN-4238,STORM WATER INLET,
-71.10999602840,42.40248032650,,IN-4237,STORM WATER INLET,
-71.10910708920,42.40276114960,,IN-4239,STORM WATER INLET,
-71.10918974530,42.40280045920,,IN-4240,STORM WATER INLET,
-71.10731823940,42.40347188630,,IN-4111,STORM WATER INLET,
-71.10737939050,42.40352179660,,IN-4112,STORM WATER INLET,
-71.12109599140,42.41444741440,,IN-2587,STORM WATER INLET,
-71.12181537930,42.41478192610,,IN-2574,STORM WATER INLET,
-71.12222806810,42.41486071570,,IN-2541,STORM WATER INLET,
-71.12222132960,42.41492967720,,IN-2542,STORM WATER INLET,
-71.12269124760,42.41502933590,,IN-2544,STORM WATER INLET,
-71.12265254050,42.41508747670,,IN-2543,STORM WATER INLET,
-71.12304513460,42.41523040150,,IN-2545,STORM WATER INLET,
-71.12331026060,42.41525511860,,IN-2548,STORM WATER INLET,
-71.12326481840,42.41531076090,,IN-2549,STORM WATER INLET,
-71.12442512900,42.41566070750,,IN-2551,STORM WATER INLET,
-71.12433635720,42.41570133800,,IN-2550,STORM WATER INLET,
-71.11596030950,42.41343688780,,IN-2758,STORM WATER INLET,
-71.11603504950,42.41349771220,,IN-2759,STORM WATER INLET,
-71.11535937200,42.41448185920,,IN-2757,STORM WATER INLET,
-71.11523960140,42.41448355210,,IN-2756,STORM WATER INLET,
-71.11482975750,42.41508050490,,IN-2716,STORM WATER INLET,
-71.11492330790,42.41511729610,,IN-2715,STORM WATER INLET,
-71.11959948310,42.41508415020,,IN-2582,STORM WATER INLET,
-71.11954516520,42.41513549160,,IN-2581,STORM WATER INLET,
-71.12058127090,42.41537640060,,IN-2578,STORM WATER INLET,
-71.12060473850,42.41545081730,,IN-2577,STORM WATER INLET,
-71.12151692800,42.41565402880,,IN-2575,STORM WATER INLET,
-71.12139229420,42.41568514480,,IN-2576,STORM WATER INLET,
-71.12094652020,42.41452974770,,IN-2588,STORM WATER INLET,
-71.12045739810,42.41526745320,,IN-2580,STORM WATER INLET,
-71.12053779350,42.41529176640,,IN-2579,STORM WATER INLET,
-71.10919750360,42.42880419730,,IN-980,STORM WATER INLET,
-71.10750053420,42.42998651080,,IN-982,STORM WATER INLET,
-71.08726674110,42.43863896360,,IN-1426,STORM WATER INLET,
-71.08717552710,42.43865857140,,IN-1425,STORM WATER INLET,
-71.08711626590,42.43905654120,,IN-1424,STORM WATER INLET,
-71.08719984750,42.43908848000,,IN-1423,STORM WATER INLET,
-71.08722096490,42.44059747070,,IN-1421,STORM WATER INLET,
-71.08727483550,42.44064876320,,IN-1422,STORM WATER INLET,
-71.09887699180,42.41311351290,,IN-2120,STORM WATER INLET,
-71.10509166290,42.40384082370,,IN-4154,STORM WATER INLET,
-71.10511915800,42.40390298150,,IN-4153,STORM WATER INLET,
-71.09480367400,42.42389794000,,IN-1154,STORM WATER INLET,
-71.09536911020,42.42393969560,,IN-1157,STORM WATER INLET,
-71.09479493550,42.42395486960,,IN-1156,STORM WATER INLET,
-71.09479410650,42.42395982990,,IN-1155,STORM WATER INLET,
-71.09534316580,42.42399776580,,IN-1158,STORM WATER INLET,
-71.09399521190,42.44152973190,,IN-1347,STORM WATER INLET,
-71.09549787250,42.43194520960,,IN-1501,STORM WATER INLET,
-71.09555642190,42.43202052600,,IN-1500,STORM WATER INLET,
-71.09517361910,42.43255099540,,IN-1499,STORM WATER INLET,
-71.09522238450,42.43263690260,,IN-1498,STORM WATER INLET,
-71.09500466940,42.43286210370,,IN-1497,STORM WATER INLET,
-71.09491215160,42.43320730850,,IN-1496,STORM WATER INLET,
-71.09476652080,42.43329936570,,IN-1495,STORM WATER INLET,
-71.09482841290,42.43336119550,,IN-1494,STORM WATER INLET,
-71.08322899290,42.40828591210,,IN-2254,STORM WATER INLET,
-71.08326759370,42.40837278480,,IN-2255,STORM WATER INLET,
-71.10496466100,42.39858828580,,IN-4173,STORM WATER INLET,
-71.10483461360,42.39862248290,,IN-4174,STORM WATER INLET,
-71.10512823190,42.39893495700,,IN-4172,STORM WATER INLET,
-71.10503171950,42.39904494880,,IN-4171,STORM WATER INLET,
-71.10524906450,42.39950784060,,IN-4261,STORM WATER INLET,
-71.10540209150,42.39952052910,,IN-4262,STORM WATER INLET,
-71.10558775370,42.39991468320,,IN-4263,STORM WATER INLET,
-71.10545306840,42.39994134150,,IN-4264,STORM WATER INLET,
-71.10571153300,42.40049556440,,IN-4271,STORM WATER INLET,
-71.10608693610,42.40098056740,,IN-4268,STORM WATER INLET,
-71.10615323370,42.40111905290,,IN-4269,STORM WATER INLET,
-71.10632438020,42.40148702810,,IN-4099,STORM WATER INLET,
-71.10618979280,42.40151366060,,IN-4270,STORM WATER INLET,
-71.10639608920,42.40164639050,,IN-4098,STORM WATER INLET,
-71.10651912270,42.40191479550,,IN-4097,STORM WATER INLET,
-71.10652627180,42.40192914700,,IN-4096,STORM WATER INLET,
-71.10654675480,42.40197415000,,IN-4095,STORM WATER INLET,
-71.11398382810,42.41541208410,,IN-2663,STORM WATER INLET,
-71.11394904290,42.41547364620,,IN-2662,STORM WATER INLET,
-71.11417126450,42.41561820490,,IN-2665,STORM WATER INLET,
-71.11425221070,42.41565446120,,IN-2664,STORM WATER INLET,
-71.11353414230,42.41583487160,,IN-2668,STORM WATER INLET,
-71.11349243900,42.41589353670,,IN-2669,STORM WATER INLET,
-71.11388211710,42.41595378010,,IN-2667,STORM WATER INLET,
-71.11403326940,42.41600628160,,IN-2666,STORM WATER INLET,
-71.09716957800,42.43007375380,,IN-1506,STORM WATER INLET,
-71.09703627510,42.43059406760,,IN-1507,STORM WATER INLET,
-71.09670884510,42.43119713970,,IN-1508,STORM WATER INLET,
-71.09679952290,42.43120360340,,IN-1509,STORM WATER INLET,
-71.09522258410,42.43410538160,,IN-1324,STORM WATER INLET,
-71.12373530320,42.42499154700,,IN-470,STORM WATER INLET,
-71.12368091460,42.42503065170,,IN-471,STORM WATER INLET,
-71.13231505060,42.41737111330,,IN-825,STORM WATER INLET,
-71.13225419530,42.41742423040,,IN-826,STORM WATER INLET,
-71.13517464110,42.41901514570,,IN-821,STORM WATER INLET,
-71.13511944290,42.41906716320,,IN-822,STORM WATER INLET,
-71.13534203100,42.41911494300,,IN-912,STORM WATER INLET,
-71.13529420440,42.41916549670,,IN-911,STORM WATER INLET,
-71.13634504300,42.41969225660,,IN-910,STORM WATER INLET,
-71.13629219690,42.41973699530,,IN-909,STORM WATER INLET,
-71.13779637050,42.42052589690,,IN-783,STORM WATER INLET,
-71.13775038780,42.42057819770,,IN-782,STORM WATER INLET,
-71.13860557600,42.42098953950,,IN-781,STORM WATER INLET,
-71.13847608520,42.42099425280,,IN-780,STORM WATER INLET,
-71.09042210980,42.43839588590,,IN-1359,STORM WATER INLET,
-71.09063235840,42.43857780070,,IN-1358,STORM WATER INLET,
-71.09055605410,42.43863712560,,IN-1357,STORM WATER INLET,
-71.09123111490,42.43435663280,,IN-1438,STORM WATER INLET,
-71.09106517980,42.43494575290,,IN-4767,STORM WATER INLET,
-71.10888394070,42.40087663860,,IN-4103,STORM WATER INLET,
-71.10891844860,42.40093598700,,IN-4102,STORM WATER INLET,
-71.10748583890,42.40124157830,,IN-4101,STORM WATER INLET,
-71.10753583130,42.40129690350,,IN-4100,STORM WATER INLET,
-71.08861456250,42.41528839310,,IN-1204,STORM WATER INLET,
-71.08860589950,42.41535506460,,IN-1203,STORM WATER INLET,
-71.08771935930,42.41537241370,,IN-1195,STORM WATER INLET,
-71.08938689860,42.41542277040,,IN-1202,STORM WATER INLET,
-71.08775506920,42.41543211110,,IN-1194,STORM WATER INLET,
-71.08938688500,42.41548752280,,IN-1201,STORM WATER INLET,
-71.09076063100,42.41564871920,,IN-1200,STORM WATER INLET,
-71.09043349740,42.41566334920,,IN-1198,STORM WATER INLET,
-71.08684371840,42.41566590470,,IN-2002,STORM WATER INLET,
-71.08703372330,42.41567490240,,IN-2003,STORM WATER INLET,
-71.09074736210,42.41571442010,,IN-1199,STORM WATER INLET,
-71.08538200570,42.41615824580,,IN-1189,STORM WATER INLET,
-71.08541280690,42.41621952970,,IN-1188,STORM WATER INLET,
-71.08498170150,42.41627703980,,IN-1192,STORM WATER INLET,
-71.08505936560,42.41636687030,,IN-1190,STORM WATER INLET,
-71.13765244590,42.41606216370,,IN-876,STORM WATER INLET,
-71.13791446540,42.41622755030,,IN-856,STORM WATER INLET,
-71.13884099710,42.41671630760,,IN-855,STORM WATER INLET,
-71.13916818650,42.41692123140,,IN-854,STORM WATER INLET,
-71.13994436400,42.41732509320,,IN-802,STORM WATER INLET,
-71.12589383200,42.41896428560,,IN-584,STORM WATER INLET,
-71.12581839180,42.41902622060,,IN-583,STORM WATER INLET,
-71.12605885840,42.41991691510,,IN-574,STORM WATER INLET,
-71.12601390890,42.42010268930,,IN-285,STORM WATER INLET,
-71.12621953340,42.42078990710,,IN-580,STORM WATER INLET,
-71.12614968260,42.42082336140,,IN-581,STORM WATER INLET,
-71.12633129440,42.42183839420,,IN-1325,STORM WATER INLET,
-71.12640084460,42.42183890350,,IN-3076,STORM WATER INLET,
-71.12662650670,42.42236727440,,IN-713,STORM WATER INLET,
-71.12656509400,42.42240369110,,IN-714,STORM WATER INLET,
-71.12678095760,42.42252934820,,IN-590,STORM WATER INLET,
-71.12715835770,42.42313358520,,IN-589,STORM WATER INLET,
-71.12750414790,42.42401912240,,IN-585,STORM WATER INLET,
-71.12690278530,42.42504998310,,IN-478,STORM WATER INLET,
-71.12693347660,42.42511397310,,IN-479,STORM WATER INLET,
-71.09331307530,42.43175025480,,IN-1469,STORM WATER INLET,
-71.09330463610,42.43184565490,,IN-1471,STORM WATER INLET,
-71.09332297870,42.43190545820,,IN-1470,STORM WATER INLET,
-71.10056797240,42.42657228610,,IN-1542,STORM WATER INLET,
-71.11071197720,42.39981792960,,IN-4690,STORM WATER INLET,
-71.10862072970,42.40036211460,,IN-4155,STORM WATER INLET,
-71.10865111560,42.40042480980,,IN-4156,STORM WATER INLET,
-71.10738182890,42.40068322320,,IN-4164,STORM WATER INLET,
-71.10717671690,42.40073734120,,IN-4167,STORM WATER INLET,
-71.10741879440,42.40074579630,,IN-4163,STORM WATER INLET,
-71.10617495760,42.40099812250,,IN-4175,STORM WATER INLET,
-71.10620049370,42.40106292110,,IN-4176,STORM WATER INLET,
-71.10004129610,42.41760431790,,IN-1904,STORM WATER INLET,
-71.10009186380,42.41762274660,,IN-1903,STORM WATER INLET,
-71.09964887920,42.41826783100,,IN-1902,STORM WATER INLET,
-71.13937304490,42.42367503680,,IN-370,STORM WATER INLET,
-71.07864346890,42.40528916610,,IN-2317,STORM WATER INLET,
-71.07862275080,42.40534840340,,IN-2316,STORM WATER INLET,
-71.07923473490,42.40540514440,,IN-2324,STORM WATER INLET,
-71.07921315980,42.40546691750,,IN-2325,STORM WATER INLET,
-71.07995141240,42.40554725070,,IN-2322,STORM WATER INLET,
-71.07994140350,42.40561254660,,IN-2323,STORM WATER INLET,
-71.08102015840,42.40573997190,,IN-2327,STORM WATER INLET,
-71.08098572180,42.40581966800,,IN-2326,STORM WATER INLET,
-71.12675790480,42.41265747730,,IN-2396,STORM WATER INLET,
-71.12684795220,42.41270126700,,IN-2395,STORM WATER INLET,
-71.12665064680,42.41281959960,,IN-2397,STORM WATER INLET,
-71.12579725380,42.41409629220,,IN-2917,STORM WATER INLET,
-71.12549597420,42.41457734700,,IN-2539,STORM WATER INLET,
-71.12559801710,42.41462981660,,IN-2540,STORM WATER INLET,
-71.12539442520,42.41473099790,,IN-2538,STORM WATER INLET,
-71.12470322620,42.41575085610,,IN-2553,STORM WATER INLET,
-71.12479826060,42.41582982390,,IN-2552,STORM WATER INLET,
-71.12422923410,42.41650851280,,IN-2599,STORM WATER INLET,
-71.12435006970,42.41651281260,,IN-2601,STORM WATER INLET,
-71.12394509930,42.41694194070,,IN-2603,STORM WATER INLET,
-71.12402218500,42.41702464150,,IN-2602,STORM WATER INLET,
-71.12430899470,42.41638668140,,IN-2600,STORM WATER INLET,
-71.14398329800,42.43255806020,,IN-605,STORM WATER INLET,
-71.14400896520,42.43262620360,,IN-604,STORM WATER INLET,
-71.14421325670,42.43320813980,,IN-606,STORM WATER INLET,
-71.14435922030,42.43330833890,,IN-607,STORM WATER INLET,
-71.14426642250,42.43341328400,,IN-609,STORM WATER INLET,
-71.14443044780,42.43368900330,,IN-610,STORM WATER INLET,
-71.14432448860,42.43374108530,,IN-611,STORM WATER INLET,
-71.14451670130,42.43424655410,,IN-612,STORM WATER INLET,
-71.14440668950,42.43429299880,,IN-613,STORM WATER INLET,
-71.14443276210,42.43452621690,,IN-614,STORM WATER INLET,
-71.14457833170,42.43476274240,,IN-616,STORM WATER INLET,
-71.14447131850,42.43479104070,,IN-615,STORM WATER INLET,
-71.14461927500,42.43531012680,,IN-617,STORM WATER INLET,
-71.14449153120,42.43531001880,,IN-618,STORM WATER INLET,
-71.10481473290,42.42019419390,,IN-416,STORM WATER INLET,
-71.14258823960,42.42542691260,,IN-715,STORM WATER INLET,
-71.14244351390,42.42550466000,,IN-707,STORM WATER INLET,
-71.14220286320,42.42563684750,,IN-706,STORM WATER INLET,
-71.14183807580,42.42583660630,,IN-705,STORM WATER INLET,
-71.14159627960,42.42586306900,,IN-704,STORM WATER INLET,
-71.14048506270,42.42658161290,,IN-364,STORM WATER INLET,
-71.09324338600,42.42841576300,,IN-1575,STORM WATER INLET,
-71.09340312320,42.42845411260,,IN-1574,STORM WATER INLET,
-71.09297223090,42.42845842570,,IN-1576,STORM WATER INLET,
-71.09333291850,42.42846658740,,IN-1573,STORM WATER INLET,
-71.10652036860,42.41863730690,,IN-28,STORM WATER INLET,
-71.10632237300,42.41895133660,,IN-417,STORM WATER INLET,
-71.12226277990,42.41349557670,,IN-2560,STORM WATER INLET,
-71.12220370760,42.41354371420,,IN-2561,STORM WATER INLET,
-71.12360914510,42.41439229540,,IN-2558,STORM WATER INLET,
-71.12357702770,42.41446290970,,IN-2559,STORM WATER INLET,
-71.12376241950,42.41451660780,,IN-2557,STORM WATER INLET,
-71.12451407830,42.41542779850,,IN-2556,STORM WATER INLET,
-71.12439637660,42.41545933730,,IN-2554,STORM WATER INLET,
-71.12447488150,42.41549110580,,IN-2555,STORM WATER INLET,
-71.13175718240,42.42969542020,,IN-189,STORM WATER INLET,
-71.13227266410,42.42971992920,,IN-453,STORM WATER INLET,
-71.13180314990,42.42977180580,,IN-190,STORM WATER INLET,
-71.13110252950,42.43005112770,,IN-187,STORM WATER INLET,
-71.13116371160,42.43012727070,,IN-188,STORM WATER INLET,
-71.12713260620,42.41093179750,,IN-2486,STORM WATER INLET,
-71.09664410030,42.41752296310,,IN-1909,STORM WATER INLET,
-71.09675897480,42.41752469340,,IN-1910,STORM WATER INLET,
-71.09649153990,42.41846875550,,IN-1912,STORM WATER INLET,
-71.09660591790,42.41847771530,,IN-1913,STORM WATER INLET,
-71.09638834900,42.41910376810,,IN-1864,STORM WATER INLET,
-71.09650397020,42.41910829490,,IN-1863,STORM WATER INLET,
-71.09635425870,42.41933449460,,IN-1865,STORM WATER INLET,
-71.09646245180,42.41934166290,,IN-1866,STORM WATER INLET,
-71.09632783950,42.42017936120,,IN-1870,STORM WATER INLET,
-71.09621848550,42.42018899240,,IN-1869,STORM WATER INLET,
-71.09028646550,42.43588227070,,IN-1373,STORM WATER INLET,
-71.09006499380,42.43650855560,,IN-1372,STORM WATER INLET,
-71.09014196610,42.43656775960,,IN-1369,STORM WATER INLET,
-71.09003543040,42.43664480110,,IN-1368,STORM WATER INLET,
-71.09009443180,42.43678593800,,IN-1367,STORM WATER INLET,
-71.09733859980,42.42153389330,,IN-1652,STORM WATER INLET,
-71.09725709740,42.42157990030,,IN-1653,STORM WATER INLET,
-71.09736967180,42.42252949390,,IN-1650,STORM WATER INLET,
-71.09728792770,42.42256401800,,IN-1651,STORM WATER INLET,
-71.09730819730,42.42325045240,,IN-1646,STORM WATER INLET,
-71.09739325210,42.42331912480,,IN-1645,STORM WATER INLET,
-71.09742468640,42.42438840210,,IN-1647,STORM WATER INLET,
-71.09733842810,42.42439414220,,IN-1648,STORM WATER INLET,
-71.08916404170,42.43709131490,,IN-1364,STORM WATER INLET,
-71.09152128440,42.43785084940,,IN-1328,STORM WATER INLET,
-71.10090389750,42.41486381400,,IN-2108,STORM WATER INLET,
-71.10028567530,42.41582864880,,IN-2113,STORM WATER INLET,
-71.10036256470,42.41589214670,,IN-2112,STORM WATER INLET,
-71.09898250720,42.41815072010,,IN-1891,STORM WATER INLET,
-71.09872208640,42.41856883080,,IN-1888,STORM WATER INLET,
-71.09880973940,42.41857773750,,IN-1887,STORM WATER INLET,
-71.09872774440,42.41931960760,,IN-1878,STORM WATER INLET,
-71.09863470830,42.41943459060,,IN-1879,STORM WATER INLET,
-71.09853904810,42.42052380940,,IN-1881,STORM WATER INLET,
-71.09862972280,42.42054770920,,IN-1880,STORM WATER INLET,
-71.09862713970,42.42077114770,,IN-1883,STORM WATER INLET,
-71.09853683210,42.42104671320,,IN-1684,STORM WATER INLET,
-71.09873666320,42.42404177610,,IN-1677,STORM WATER INLET,
-71.09864716870,42.42407443220,,IN-1678,STORM WATER INLET,
-71.09875602880,42.42452750220,,IN-1679,STORM WATER INLET,
-71.09866890810,42.42453507690,,IN-1680,STORM WATER INLET,
-71.09882781140,42.41895449750,,IN-1886,STORM WATER INLET,
-71.09882037320,42.41899904340,,IN-1885,STORM WATER INLET,
-71.09991711030,42.41903315450,,IN-1884,STORM WATER INLET,
-71.10197427320,42.43798549160,,IN-1141,STORM WATER INLET,
-71.10202083660,42.43803662050,,IN-1140,STORM WATER INLET,
-71.10544940010,42.42826570850,,IN-1066,STORM WATER INLET,
-71.11314672640,42.41107835650,,IN-3869,STORM WATER INLET,
-71.11168518880,42.41111915110,,IN-3871,STORM WATER INLET,
-71.11312203850,42.41113634310,,IN-3868,STORM WATER INLET,
-71.11053370640,42.41115139150,,IN-3758,STORM WATER INLET,
-71.11173501650,42.41117449450,,IN-3870,STORM WATER INLET,
-71.11054861050,42.41120799730,,IN-3872,STORM WATER INLET,
-71.09803969620,42.41349700900,,IN-2053,STORM WATER INLET,
-71.09813957590,42.41353772800,,IN-2052,STORM WATER INLET,
-71.09742828100,42.41448459450,,IN-2046,STORM WATER INLET,
-71.09752978610,42.41455777380,,IN-2045,STORM WATER INLET,
-71.09720643040,42.41508475320,,IN-2048,STORM WATER INLET,
-71.09731214380,42.41510812700,,IN-2049,STORM WATER INLET,
-71.09716195150,42.41522260640,,IN-2047,STORM WATER INLET,
-71.09698818280,42.41614125090,,IN-2019,STORM WATER INLET,
-71.09686133090,42.41616640430,,IN-2020,STORM WATER INLET,
-71.12671178740,42.42255737100,,IN-591,STORM WATER INLET,
-71.10309763780,42.40501898140,,IN-4012,STORM WATER INLET,
-71.10335125820,42.40560801140,,IN-4011,STORM WATER INLET,
-71.10341810920,42.40573944930,,IN-4406,STORM WATER INLET,
-71.10401056440,42.40726681090,,IN-3943,STORM WATER INLET,
-71.12346705780,42.41323088190,,IN-2532,STORM WATER INLET,
-71.12330173140,42.41332368060,,IN-2533,STORM WATER INLET,
-71.12412044560,42.41386507850,,IN-2535,STORM WATER INLET,
-71.12405774870,42.41391122080,,IN-2534,STORM WATER INLET,
-71.12470590170,42.41419415800,,IN-2537,STORM WATER INLET,
-71.12464205220,42.41424045980,,IN-2536,STORM WATER INLET,
-71.11355290250,42.42156460110,,IN-1013,STORM WATER INLET,
-71.11397949690,42.42173312060,,IN-322,STORM WATER INLET,
-71.14399577340,42.42881110880,,IN-381,STORM WATER INLET,
-71.14388220620,42.42898309210,,IN-382,STORM WATER INLET,
-71.14398208490,42.42909801820,,IN-754,STORM WATER INLET,
-71.14463972830,42.42874599370,,IN-333,STORM WATER INLET,
-71.14465397410,42.42881107600,,IN-334,STORM WATER INLET,
-71.08828529370,42.41590293260,,IN-1982,STORM WATER INLET,
-71.08837106650,42.41591282190,,IN-1981,STORM WATER INLET,
-71.08797828190,42.41718674620,,IN-1987,STORM WATER INLET,
-71.08803091020,42.41719340490,,IN-1985,STORM WATER INLET,
-71.08802510880,42.41723027390,,IN-1986,STORM WATER INLET,
-71.08784192640,42.41781911030,,IN-1990,STORM WATER INLET,
-71.08774939200,42.41784329980,,IN-1988,STORM WATER INLET,
-71.08783566920,42.41785728940,,IN-1989,STORM WATER INLET,
-71.12740567180,42.41372233170,,IN-2402,STORM WATER INLET,
-71.12727141150,42.41387170110,,IN-2403,STORM WATER INLET,
-71.12709804160,42.41418003220,,IN-2404,STORM WATER INLET,
-71.13372596470,42.42226086090,,IN-660,STORM WATER INLET,
-71.13362795860,42.42235302960,,IN-643,STORM WATER INLET,
-71.13464300050,42.42396489430,,IN-652,STORM WATER INLET,
-71.13479669110,42.42396628040,,IN-653,STORM WATER INLET,
-71.13491009830,42.42509384750,,IN-649,STORM WATER INLET,
-71.13492541840,42.42611031300,,IN-2898,STORM WATER INLET,
-71.13469726030,42.42619637830,,IN-661,STORM WATER INLET,
-71.13478532030,42.42626389540,,IN-662,STORM WATER INLET,
-71.13490059390,42.42650755160,,IN-689,STORM WATER INLET,
-71.13483176860,42.42669089710,,IN-690,STORM WATER INLET,
-71.13452740720,42.42684697480,,IN-663,STORM WATER INLET,
-71.13455384040,42.42694671260,,IN-664,STORM WATER INLET,
-71.13464385780,42.42697115350,,IN-687,STORM WATER INLET,
-71.13469965080,42.42703381030,,IN-688,STORM WATER INLET,
-71.13444190800,42.42741304310,,IN-685,STORM WATER INLET,
