OBJECTID,Facility ID,Install Date,Inlet Type,Access Diameter,Invert Elevation,Access Material,Access Type,Enabled,Active Flag,Owned By,Managed By,Last Update Date,Last Editor,AncillaryRole,DrainArea,StreetName,GlobalID,x,y
117,12-cb-770,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,BIRCH ROAD,19c3d6b7-8811-4ace-a1c6-1fb8a1cf5403,-71.1731274001042,42.3664363569147
118,12-cb-772,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,daf9bba5-a749-448e-8fb0-3d38b94da67d,-71.1746603359061,42.3659327944856
119,12-cb-773,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,4b886fb0-abbf-4eeb-be57-f9e2dd9da7e9,-71.1747050799348,42.3659901133637
120,12-cb-778,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,3163b095-34a7-47d7-8870-d6005890b23c,-71.1743585085968,42.3658959506166
121,12-cb-779,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,f784b5c1-a4d2-44c2-9b5f-d2b4c1941645,-71.1744889182848,42.3657168769851
122,12-cb-783,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,2554841b-d905-4e40-95a0-a8ec9b9e55f0,-71.1752298799195,42.3652189097814
123,12-cb-786,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12, ,a8bd12b6-1295-484e-8112-0db03114151f,-71.1752068879513,42.3653172584916
124,11c-cb-788,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11c,SPRING STREET,15fdde7b-eab5-483f-a480-ea28b38b469c,-71.1797854432179,42.3697842521532
125,11e-cb-791,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11e,COLUMBIA STREET,d84b2f50-23ee-4a88-a258-2f2b12d90372,-71.1782032029978,42.3696966901051
126,11e-cb-792,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11e,COLUMBIA STREET,83d4c233-2146-4f01-81e7-0bc301d74446,-71.1781440626569,42.3695291332435
127,11e-cb-793,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11e,COLUMBIA STREET,f8553cc9-ffbc-4d4f-9fef-f09d5a3a5c59,-71.1782836897574,42.3698635422939
128,11b-cb-794,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,MARSHALL STREET,7a63151f-b17e-44f8-96cf-05b8dd728dd8,-71.1798123768078,42.3690690343907
129,11b-cb-795,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,COMMON STREET,15973503-9b21-4bf2-935f-2de0bfb2d79f,-71.1796401029604,42.3691948833209
130,11a-cb-797,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a, ,6d0aa99b-0eb0-45dd-abfd-f69aede9143f,-71.1914266816475,42.3730204211745
131,11a-cb-798,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a, ,13eaab98-87a9-4b5d-bf2d-042a5088ba3a,-71.1910111944825,42.3727519267297
132,11a-cb-799,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a, ,c0f4574e-6d98-44dd-b145-f510015dc73a,-71.1915703363946,42.3725804948519
133,11a-cb-801,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a, ,63e60dce-44c3-4689-9e35-960830c19902,-71.1915979101165,42.3725363145297
134,11a-cb-804,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WESTMINSTER AVENUE,a2ec3fca-d027-420c-acaf-4426ca3ba426,-71.1920559872682,42.3727057557575
135,6-cb-806,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,12dc2a5c-9dd1-47ab-b530-f8f9275c038a,-71.2025292967089,42.3763425711251
136,6-cb-807,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,c52e19ad-96e7-4ec1-ba22-595f07b7ab7a,-71.202610179172,42.3764321808033
137,6-cb-808,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,9d0c9f40-355b-4ded-8554-749f48337fd2,-71.2026997147443,42.376385593136
138,6-cb-809,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,eaa7bc40-3623-4cf8-ac40-cd2b14b37f36,-71.2028870466265,42.3764364586086
139,6-cb-810,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,a883aef2-2bc0-4001-8286-3486345204fc,-71.2039694572768,42.3763872695484
140,6-cb-811,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,508080bb-ea8e-4ab3-8f27-7ec226bab81a,-71.2038812375417,42.3763900521382
141,6-cb-813,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,6bb5c65a-e6e7-480d-91aa-1e1aae3dce42,-71.2034951995378,42.3770595173764
142,6-cb-814,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,1a99ec74-18b7-4d53-a5d5-d89d8ffe391e,-71.2035834148802,42.3770969938075
143,6-cb-816,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,ea643dcb-2558-41eb-85bd-e64de7994081,-71.2032120471867,42.3778301042056
144,6-cb-817,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,66261884-56b2-4957-92b7-8b25c6e5e94c,-71.2031662336075,42.3778099619731
145,99-cb-818,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,e5959f33-4f15-4161-aa9c-aec1b2097a5d,-71.2016738413292,42.3777105989815
146,99-cb-819,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,1eb20785-55e1-4345-9dcc-1a6f22cbef8c,-71.2016002972071,42.3777710646315
147,99-cb-820,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,a9fb4b3f-afe0-425d-9b4d-d3fc5b6c2525,-71.2011861022208,42.377613248931
148,99-cb-821,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,6487c372-9cdb-4119-946f-63a3183d1d30,-71.2010901149167,42.3775897111187
149,99-cb-822,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,c7f0629f-a770-4567-9b5f-b1839d4b84f5,-71.2011110789283,42.3776572443008
150,99-cb-824,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,91b2e042-9e35-4ebc-8141-4057a0fc5dbe,-71.2006267601872,42.3775304372842
151,99-cb-826,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,67cf2903-42a9-44af-9c91-8bb7fac1b137,-71.2005621743637,42.3775379818972
152,99-cb-828,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,6bb88b42-521a-4180-854c-358113ee94cb,-71.2001003627451,42.3772766456098
153,99-cb-829,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,8a3b5310-4533-4b41-bc6c-b433b780dc90,-71.2001380000662,42.3772533967459
154,99-cb-830,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,b12ba696-5087-407c-b83a-0d1ef4816e89,-71.2011431619679,42.3772776505991
155,99-cb-831,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99, ,829d73df-5201-4697-82f7-be0a64c2053f,-71.201166126311,42.3771772704662
156,6-cb-832,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,9f1fcb89-cb70-46c6-bbe1-476671482fe0,-71.2019994771019,42.3765771778392
157,6-cb-833,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,a1290a96-3a40-495f-b97e-beca51a96c54,-71.2020033708232,42.3766656251834
158,6-cb-835,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,a660b621-65d1-4168-b0b4-a9c951bc18df,-71.2018165177529,42.376539222376
159,6-cb-836,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,73204271-e692-4ad2-9973-b98bf97018bf,-71.2019966396256,42.3762047910319
160,6-cb-837,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,4bfb2f4f-9882-4f45-a53b-18b6c15d9788,-71.2019543434768,42.3762306140419
161,6-cb-838,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,4ace5150-a9e3-431f-8a4c-8370561c3f40,-71.2005430180601,42.3716772926556
162,6-cb-839,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,d8086fde-1e39-491c-96b2-2d21080763c3,-71.2006619124091,42.3716655149265
163,6-cb-840,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,82e7fb6c-f789-479a-be3f-3c6b42dbd9a7,-71.201064477298,42.371624714899
164,6-cb-846,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6,PURITAN ROAD,e12c5008-a1a6-420b-a831-f8d7556c3f86,-71.2007450758776,42.370700772471
165,6-cb-847,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6,PURITAN ROAD,443413f1-2864-45cb-9df5-81c5e1fdaa13,-71.2007338355961,42.3708162583842
166,6-cb-849,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6,ACTON STREET,2999abb7-d375-4bce-be2d-be8b9353d661,-71.2014895425668,42.3699522921985
167,6-cb-850,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6,PURITAN ROAD,66a6a363-9708-47a9-bc6a-37073370db16,-71.2004900036917,42.3710995600245
168,6-cb-851,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,527daa0b-58c2-47bd-a3fe-e0eec4925ce4,-71.2003138582396,42.3715150295912
169,6-cb-852,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,6, ,fe9ff581-9b27-40bb-aada-49018ca57b64,-71.2003833678886,42.3715732248098
170,11a-cb-855,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,MAIN STREET,df4ae143-f221-4271-8af1-fef56e4f4203,-71.1920973934057,42.3704743485528
171,11a-cb-857,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WESTMINSTER AVENUE,89756a7e-1c60-4b7b-b583-22d4bbd6ffc2,-71.1931644211957,42.3710574414498
172,11a-cb-859,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WESTMINSTER AVENUE,1eaeacd9-4787-4bf4-94e0-67502875a6f6,-71.193247244566,42.3709167213951
173,11a-cb-862,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,FOREST STREET,4598faa2-f9ef-4a6b-8449-8b7ad3f45c15,-71.18922402048,42.3702050956986
174,11a-cb-864,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,SUMMER STREET,0f69ac3c-796f-4046-bb21-ce950152daa0,-71.1891395819162,42.3706515723055
175,12-cb-872,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,WASHBURN STREET,9db9d025-77ec-4b45-8f2c-615866cd02e2,-71.1764731692223,42.3661735868179
176,20-cb-875,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20, ,4e0058c0-9109-4b0c-9caa-9a7a37ed156a,-71.1604490614898,42.3647562824926
177,20-cb-876,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20, ,7e788154-332c-4d58-9628-197477459e97,-71.1604323625124,42.3646548332378
178,20c-cb-878,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c, ,55649a22-9dc6-416d-8330-ba73936e6785,-71.1595634475265,42.3648771593657
179,20c-cb-879,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c, ,2d5ab65c-1eac-47c2-b93e-162bdacc0c7c,-71.1596005152949,42.3649552922393
180,20c-cb-882,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c, ,32483c95-f689-4e98-9dff-6bbdc59eeff4,-71.1589558960764,42.3651751389761
181,20c-cb-883,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c, ,101e2b17-5939-4eea-86e7-494e88941854,-71.1590062274525,42.3652559798083
182,20c-cb-886,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c,HANCOCK STREET,bad13f1f-66de-4ce3-b895-86c0572c4f9d,-71.1686448269332,42.3690551229609
183,20c-cb-887,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20c,BOYLSTON STREET,b5745397-1ebf-461d-bc8b-d5af811795c7,-71.1696219479412,42.3691424440883
184,20d-cb-896,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,20d,COMMON STREET,188653d2-0d6a-4b76-b586-5b3db4e9a570,-71.1753915198028,42.3793552481798
185,11c-cb-898,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11c,ORCHARD STREET,c44789da-f48a-485d-9437-28cd53162d94,-71.1823600493728,42.3750962445339
186,11a-cb-903,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,caaaee99-8145-41d2-b445-4cc4450060ba,-71.1881610287115,42.3773524051274
187,11a-cb-904,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,bfcbd344-0df6-4559-b4c8-91a180cd7578,-71.1881273869562,42.3775910288097
188,11a-cb-905,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,acc240ed-dc35-43ba-b002-ac971354ff8c,-71.1888276888183,42.3782780514183
189,11a-cb-907,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,7e50a967-81ab-4fae-904a-b9e91fe852cc,-71.1889412405972,42.3784045076283
190,11a-cb-911,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,8c7502ed-a4ae-4a83-a398-db3ffbc3f977,-71.1895818755489,42.3790039171806
191,11a-cb-912,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,3a032283-c829-4d31-8edf-20e3e2c56324,-71.1896948159417,42.3789548720882
192,11a-cb-915,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,a91f875f-bfac-4a02-8944-547b634c0e21,-71.1900486941587,42.37929307741
193,11a-cb-917,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,ORCHARD STREET,a675916a-592b-44c3-8a99-f626b5a7caa3,-71.1902825820348,42.3795301866587
194,11a-cb-931,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WARREN STREET,5356e753-5776-4619-98bd-fc80c57dafb3,-71.1936593961891,42.3754173423486
195,11a-cb-932,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,Angela Ln,3928e582-863a-4422-8c0e-b8442d9030b9,-71.193479381784,42.3749425749223
196,8-cb-935,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,8,LEXINGTON STREET,8cd883d9-f950-48aa-a862-b71cb04445a1,-71.1950927646441,42.3716323673166
197,8-cb-936,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,8,LEXINGTON STREET,f8054391-1c41-4321-9cad-e7ad6b507665,-71.195322818608,42.371193491687
198,11a-cb-950,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WAVERLEY AVENUE,e4df22e3-1655-405e-80cc-2fa308fe20e5,-71.1903448624734,42.3730422836057
199,11a-cb-952,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WAVERLEY AVENUE,42bbcac8-5f38-428f-82c6-72ac4fbab4c4,-71.1897902610069,42.3733222111177
200,BEL-cb-958,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,BEL,WAVERLEY AVENUE,d62518c8-ea20-4341-871c-9594e6949bf2,-71.1868261236247,42.3798643423491
201,BEL-cb-959,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,BEL,WAVERLEY AVENUE,fd14471f-00ad-4ae8-85d1-d27bcfd3451f,-71.1867565346105,42.3798105835086
202,11a-cb-961,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WARREN STREET,1a8c9fe4-377d-46ae-9d3c-776db9ef3829,-71.1945324397396,42.3758446568619
203,11a-cb-962,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11a,WARREN STREET,d1b722f0-4faa-4819-bb10-32096c1ffc19,-71.1948611330425,42.3759598135485
204,99-cb-963,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99,WARREN STREET,1fac8bde-95aa-48d2-addc-f3d0884c9ab5,-71.1986632291202,42.3768113433622
205,99-cb-965,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99,WARREN STREET,df6e0ed2-14a5-471f-b29f-a06e13ce577b,-71.1986548488211,42.376646667284
206,99-cb-967,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99,CHAPMAN STREET,62db216c-3840-42bf-b7d2-6ab471eec5e7,-71.1990759249443,42.3762521420638
207,99-cb-969,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99,WARREN STREET,ad71ec6c-59e3-4212-8e54-c4a9b6d8f62e,-71.1998882284352,42.3774446060032
208,99-cb-970,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,99,WARREN STREET,da0efbfe-9ab6-4fec-93d3-536ae55e3af1,-71.2008821372147,42.3779222562727
209,12-cb-971,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,PHILLIPS STREET,353ce004-a9a4-423f-990c-ff7c51c5bedb,-71.1791246370946,42.3673618547493
210,11-cb-973,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,IRVING STREET,5dfc4bd2-4968-4c56-86c1-a2d68a98ac26,-71.1792253481247,42.3662431697952
211,11-cb-974,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,PATTEN STREET,c369744b-e21f-4063-b393-84d1ef9a65ec,-71.1808331518923,42.3661002570383
212,11-cb-975,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,PATTEN STREET,8368ec7c-5df1-441d-87bc-2a8e1aed1242,-71.1807805089034,42.3661776100531
213,11-cb-978,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,11b,TAYLOR STREET,2d977daf-49c8-4ec1-915d-7a12ddbd056d,-71.1821149838938,42.3657898761467
214,12-cb-981,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,WASHBURN STREET,fea54462-897f-43e4-b814-4f5a5e8f4978,-71.177095591813,42.3662901103164
215,18-cb-984,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,18,PAUL STREET,d2ab405b-956a-479f-af13-46f947e61334,-71.1715133565391,42.3627584786764
216,16-cb-985,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,16,PAUL STREET,ba96ca65-6ea5-49c8-9e35-3aa8689b5be6,-71.1711981337514,42.3610556256864
217,16-cb-987,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,16,PEQUOSSETTE STREET,3b115bc7-284f-40df-b9aa-f2f72844efdc,-71.172040731767,42.3607375417465
218,18-cb-988,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,18,BEECHWOOD AVENUE,c087aa4e-6c83-4c72-b2ba-3663778009ab,-71.1733302398018,42.3626605933468
219,D-cb-989,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,D,BEECHWOOD AVENUE,a59aabec-d5fe-4906-824c-8cdce65078e1,-71.1731060483201,42.3609104448611
220,12-cb-993,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,ROYAL STREET,a58325d6-4f56-40a4-a466-7e9431480fd4,-71.1779794968898,42.3635601134362
221,12-cb-994,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,ROYAL STREET,8a41127e-4920-4594-9ab6-e5c61982e6df,-71.1778890745768,42.3635314445701
222,12-cb-995,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,SOUTH IRVING PARK,a3f2e08e-b573-435d-99c3-1b33be4689e2,-71.1792962225582,42.3631591525464
223,12-cb-996,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,NORTH IRVING PARK,b7f89f30-9716-43e6-8a67-9f130c1c0727,-71.1791370369311,42.3633687736691
224,15-cb-998,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,15,RIVERSIDE STREET,6d80fe67-9a09-4aa2-b1fa-dce2950364aa,-71.1790133231642,42.3623722810902
225,12-cb-1000,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,ALFRED ROAD,aa363e59-9dfe-43c2-94a6-8903ce3e6ec5,-71.1821610712904,42.3641996812222
226,12-cb-1001,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,ALFRED ROAD,65296964-a286-4820-bec8-2419c00bfe8b,-71.1822730072276,42.3641751435577
227,12-cb-1002,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,ALFRED ROAD,db1f2946-93df-4cad-aa51-6064adfcb456,-71.1821220459271,42.3646327143068
228,12-cb-1003,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,NORTH BEACON COURT,2c9f8635-22b0-4198-8eda-c2dd5202f461,-71.181553374105,42.3637678689716
229,12-cb-1004,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,12,NORTH BEACON COURT,3a5ccb33-aff6-4228-92d7-7d55279c5ede,-71.1813223702246,42.3641197362258
230,15-cb-1009,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,15,FIFIELD STREET,1b378cfa-1093-463e-99f2-4dfc77af42dd,-71.1790401726165,42.3615500920633
231,15-cb-1010,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,15,FIFIELD STREET,829fd33a-0e41-4156-bd62-462323d19154,-71.1794458282221,42.3617890290251
232,15-cb-1011,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,15,FIFIELD STREET,d26b57c9-e32c-44d4-b537-d0f93166c2bf,-71.1795123240156,42.3617272153498
233,CAMB-cb-1015,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,CAMB,SAWIN STREET,baa9a9aa-05c1-4eaa-9ff2-aaa9ae5fbca6,-71.1504735157227,42.3732030361262
234,CAMB-cb-1016,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,CAMB,FRENCH TERRACE,2a5bd2b6-f406-4537-b157-d0424d6705df,-71.1513625660995,42.3730157184479
235,CAMB-cb-1019,,Catchbasin,0,0,,Cover,1,1,1,1,4/4/2019 9:11:49 AM,WSE03\GannonR,0,CAMB,NORSEMAN AVENUE,b38bf79c-e7eb-458c-87e5-83198493276f,-71.1519686079017,42.3726365555106
