OBJECTID,FEATURE_TY,SOURCE,TYPE,X_COORD,Y_COORD,EDITDATE,EDITBY,EDITWHY,BMPNOTES,StrucIDnum,PublicOwne,DudeID,Longitude,Latitude
"569",CBN,,CBN,743445.062499999883585,3005792.500000000000000,,,,,"545",yes,DStr545,-71.17637410,42.49560815
"573",CBN,,CBN,743435.375000000000000,3014764.250000000000000,,,,,"549",yes,DStr549,-71.17628380,42.52022619
"574",CBN,,CBN,743435.187500000000000,3004975.000000000000000,,,,,"550",yes,DStr550,-71.17642220,42.49336507
"575",CBN,,CBN,743426.875000000000000,3002849.000000000000000,,,,,"551",yes,DStr551,-71.17648300,42.48753150
"577",CBN,,CBN,743411.187500000000000,3014749.000000000000000,,,,,"553",yes,DStr553,-71.17637370,42.52018460
"579",CBN,,CBN,743396.125000000000000,3002084.500000000000000,,,,,"555",yes,DStr555,-71.17660770,42.48543406
"580",CBN,,CBN,743388.875000000000000,3005038.750000000000000,,,,,"556",yes,DStr556,-71.17659310,42.49354048
"581",CBN,,CBN,743388.125000000000000,3002112.000000000000000,,,,,"557",yes,DStr557,-71.17663700,42.48550960
"584",CBN,,CBN,743383.625000000000000,3005071.500000000000000,,,,,"560",yes,DStr560,-71.17661210,42.49363040
"585",CBN,,CBN,743382.937500000116415,3005550.750000000000000,,,,,"561",yes,DStr561,-71.17660790,42.49494544
"586",CBN,,CBN,743382.562500000000000,3005150.500000000000000,,,,,"562",yes,DStr562,-71.17661490,42.49384718
"587",CBN,,CBN,743368.250000000000000,3006505.750000000000000,,,,,"563",yes,DStr563,-71.17664890,42.49756607
"591",CBN,,CBN,743345.625000000000000,3006503.750000000000000,,,,,"567",yes,DStr567,-71.17673280,42.49756082
"595",CBN,,CBN,743330.625000000116415,3005321.750000000000000,,,,,"571",yes,DStr571,-71.17680510,42.49431762
"597",CBN,,CBN,743299.375000000000000,3004284.750000000000000,,,,,"573",yes,DStr573,-71.17693550,42.49147246
"600",CBN,,CBN,743294.687500000000000,3004307.500000000000000,,,,,"576",yes,DStr576,-71.17695260,42.49153494
"602",CBN,,CBN,743278.000000000116415,3006334.250000000000000,,,,,"578",yes,DStr578,-71.17698600,42.49709642
"606",CBN,,CBN,743218.625000000116415,3004712.750000000000000,,,,,"582",yes,DStr582,-71.17722890,42.49264772
"607",CBN,,CBN,743211.625000000000000,3009004.500000000000000,,,,,"583",yes,DStr583,-71.17720120,42.50440177
"611",CBN,,CBN,743200.375000000000000,3005016.750000000000000,,,,,"587",yes,DStr587,-71.17729230,42.49348207
"612",CBN,,CBN,743198.625000000116415,3005041.000000000000000,,,,,"588",yes,DStr588,-71.17729840,42.49354863
"614",CBN,,CBN,743183.750000000000000,3009368.500000000000000,,,,,"590",yes,DStr590,-71.17729940,42.50540609
"615",CBN,,CBN,743178.250000000000000,3009002.500000000465661,,,,,"591",yes,DStr591,-71.17732500,42.50439663
"619",CBN,,CBN,743161.562500000000000,3002764.750000000000000,,,,,"595",yes,DStr595,-71.17746780,42.48730308
"620",CBN,,CBN,743154.062500000000000,3002783.250000000000000,,,,,"596",yes,DStr596,-71.17749530,42.48735392
"622",CBN,,CBN,743147.625000000000000,3009370.000000000000000,,,,,"598",yes,DStr598,-71.17743330,42.50541058
"623",CBN,,CBN,743146.625000000116415,3008955.250000000000000,,,,,"599",yes,DStr599,-71.17744290,42.50426730
"624",CBN,,CBN,743141.374999999883585,3002093.500000000000000,,,,,"600",yes,DStr600,-71.17755200,42.48546140
"626",CBN,,CBN,743136.312500000000000,3008978.500000000000000,,,,,"602",yes,DStr602,-71.17748080,42.50433121
"628",CBN,,CBN,743101.250000000000000,3002026.250000000000000,,,,,"604",yes,DStr604,-71.17770170,42.48527729
"629",CBN,,CBN,743100.875000000000000,3009169.000000000000000,,,,,"605",yes,DStr605,-71.17760950,42.50485954
"630",CBN,,CBN,743097.875000000000000,3002073.250000000465661,,,,,"606",yes,DStr606,-71.17771360,42.48540629
"634",CBN,,CBN,743088.625000000000000,3009192.750000000000000,,,,,"610",yes,DStr610,-71.17765460,42.50492483
"635",CBN,,CBN,743080.062500000000000,3009285.000000000000000,,,,,"611",yes,DStr611,-71.17768510,42.50517805
"639",CBN,,CBN,743065.625000000000000,3004490.750000000000000,,,,,"615",yes,DStr615,-71.17779930,42.49204015
"640",CBN,,CBN,743057.250000000000000,3009270.250000000000000,,,,,"616",yes,DStr616,-71.17776990,42.50513781
"641",CBN,,CBN,743053.312500000000000,3004240.500000000000000,,,,,"618",yes,DStr618,-71.17784840,42.49135360
"643",CBN,,CBN,743046.312500000116415,3004270.000000000000000,,,,,"620",yes,DStr620,-71.17787400,42.49143462
"644",CBN,,CBN,743041.562500000000000,3004485.750000000000000,,,,,"621",yes,DStr621,-71.17788860,42.49202668
"645",CBN,,CBN,743039.812500000000000,3015339.250000000000000,,,,,"622",yes,DStr622,-71.17774300,42.52180807
"647",CBN,,CBN,743037.500000000000000,3015380.249999999534339,,,,,"624",yes,DStr624,-71.17775100,42.52192059
"649",CBN,,CBN,743032.625000000000000,3004677.750000000000000,,,,,"626",yes,DStr626,-71.17791900,42.49255361
"653",CBN,,CBN,742988.250000000000000,3004706.250000000000000,,,,,"630",yes,DStr630,-71.17808310,42.49263227
"654",CBN,,CBN,742980.812500000000000,3004978.750000000000000,,,,,"631",yes,DStr631,-71.17810690,42.49338008
"655",CBN,,CBN,742980.625000000000000,3015335.999999999534339,,,,,"632",yes,DStr632,-71.17796260,42.52179976
"656",CBN,,CBN,742980.125000000000000,3007869.000000000000000,,,,,"633",yes,DStr633,-71.17806900,42.50131079
"658",CBN,,CBN,742958.000000000116415,3007826.500000000000000,,,,,"635",yes,DStr635,-71.17815160,42.50119441
"659",CBN,,CBN,742951.562500000000000,3004975.500000000000000,,,,,"636",yes,DStr636,-71.17821540,42.49337146
"663",CBN,,CBN,742925.750000000000000,3008370.250000000000000,,,,,"641",yes,DStr641,-71.17826360,42.50268676
"664",CBN,,CBN,742918.875000000000000,3010237.000000000000000,,,,,"642",yes,DStr642,-71.17826300,42.50780908
"668",CBN,,CBN,742908.312500000000000,3008350.500000000000000,,,,,"644",yes,DStr644,-71.17832860,42.50263275
"670",CBN,,CBN,742906.937500000116415,3004996.249999999534339,,,,,"646",yes,DStr646,-71.17838060,42.49342886
"671",CBN,,CBN,742902.937500000116415,3006531.000000000000000,,,,,"647",yes,DStr647,-71.17837810,42.49762144
"672",CBN,,CBN,742901.750000000000000,3002725.750000000000000,,,,,"648",yes,DStr648,-71.17843150,42.48719876
"674",CBN,,CBN,742896.000000000000000,3007703.250000000000000,,,,,"650",yes,DStr650,-71.17838330,42.50085686
"675",CBN,,CBN,742887.625000000000000,3002474.500000000465661,,,,,"651",yes,DStr651,-71.17848740,42.48650948
"677",CBN,,CBN,742883.562500000000000,3007775.500000000000000,,,,,"653",yes,DStr653,-71.17842840,42.50105524
"678",CBN,,CBN,742881.812500000000000,3005099.000000000000000,,,,,"654",yes,DStr654,-71.17847230,42.49371106
"679",CBN,,CBN,742880.687500000000000,3006538.250000000000000,,,,,"655",yes,DStr655,-71.17846050,42.49764157
"680",CBN,,CBN,742874.125000000000000,3002730.000000000000000,,,,,"656",yes,DStr656,-71.17853390,42.48721071
"682",CBN,,CBN,742869.187500000000000,3008416.750000000000000,,,,,"658",yes,DStr658,-71.17847270,42.50281494
"683",CBN,,CBN,742867.562500000000000,3007800.250000000000000,,,,,"659",yes,DStr659,-71.17848740,42.50112331
"684",CBN,,CBN,742867.187500000000000,3005089.750000000000000,,,,,"660",yes,DStr660,-71.17852660,42.49368583
"686",CBN,,CBN,742863.375000000000000,3004201.500000000000000,,,,,"662",yes,DStr662,-71.17855320,42.49124855
"687",CBN,,CBN,742862.875000000000000,3005133.250000000000000,,,,,"663",yes,DStr663,-71.17854200,42.49380524
"689",CBN,,CBN,742860.812500000000000,3007759.750000000000000,,,,,"665",yes,DStr665,-71.17851300,42.50101225
"694",CBN,,CBN,742844.937500000000000,3002459.750000000465661,,,,,"670",yes,DStr670,-71.17864590,42.48646945
"696",CBN,,CBN,742842.312500000116415,3004195.250000000000000,,,,,"672",yes,DStr672,-71.17863140,42.49123162
"699",CBN,,CBN,742834.125000000000000,3009024.500000000000000,,,,,"675",yes,DStr675,-71.17859430,42.50448293
"700",CBN,,CBN,742833.875000000000000,3006477.750000000000000,,,,,"676",yes,DStr676,-71.17864440,42.49747887
"703",CBN,,CBN,742830.750000000000000,3002798.000000000000000,,,,,"679",yes,DStr679,-71.17869380,42.48739774
"706",CBN,,CBN,742826.437500000000000,3008409.750000000000000,,,,,"682",yes,DStr682,-71.17863140,42.50279617
"707",CBN,,CBN,742825.562500000000000,3006515.750000000000000,,,,,"683",yes,DStr683,-71.17866880,42.49757773
"708",CBN,,CBN,742824.062500000000000,3004459.750000000465661,,,,,"684",yes,DStr684,-71.17869530,42.49195759
"709",CBN,,CBN,742822.562500000000000,3002770.000000000000000,,,,,"685",yes,DStr685,-71.17872450,42.48732100
"710",CBN,,CBN,742821.437500000000000,3008458.500000000465661,,,,,"686",yes,DStr686,-71.17864920,42.50292999
"715",CBN,,CBN,742800.062500000000000,3004455.750000000000000,,,,,"691",yes,DStr691,-71.17878440,42.49194686
"716",CBN,,CBN,742793.437500000000000,3004655.000000000000000,,,,,"692",yes,DStr692,-71.17880620,42.49249366
"718",CBN,,CBN,742784.187500000000000,3015314.750000000000000,,,,,"694",yes,DStr694,-71.17869970,42.52172922
"719",CBN,,CBN,742779.312500000000000,3008494.000000000000000,,,,,"695",yes,DStr695,-71.17880490,42.50302784
"721",CBN,,CBN,742774.562500000000000,3008308.500000000000000,,,,,"697",yes,DStr697,-71.17882510,42.50251888
"725",CBN,,CBN,742763.000000000000000,3001916.250000000000000,,,,,"701",yes,DStr701,-71.17895720,42.48497896
"728",CBN,,CBN,742757.687499999883585,3004653.250000000000000,,,,,"704",yes,DStr704,-71.17893870,42.49248923
"729",CBN,,CBN,742751.375000000000000,3001942.250000000000000,,,,,"705",yes,DStr705,-71.17900000,42.48505042
"731",CBN,,CBN,742750.562500000000000,3008883.250000000000000,,,,,"707",yes,DStr707,-71.17890610,42.50409621
"734",CBN,,CBN,742749.312500000000000,3004939.000000000000000,,,,,"710",yes,DStr710,-71.17896580,42.49327340
"735",CBN,,CBN,742745.250000000000000,3015309.000000000000000,,,,,"711",yes,DStr711,-71.17884420,42.52171384
"737",CBN,,CBN,742735.062500000000000,3008903.999999999534339,,,,,"713",yes,DStr713,-71.17896330,42.50415331
"739",CBN,,CBN,742711.812500000000000,3004935.000000000000000,,,,,"715",yes,DStr715,-71.17910490,42.49326281
"744",CBN,,CBN,742657.000000000000000,3005296.000000000000000,,,,,"720",yes,DStr720,-71.17930310,42.49425395
"747",CBN,,CBN,742652.562500000000000,3006519.000000000000000,,,,,"723",yes,DStr723,-71.17930250,42.49760985
"748",CBN,,CBN,742642.687500000000000,3008700.500000000000000,,,,,"724",yes,DStr724,-71.17930870,42.50359587
"749",CBN,,CBN,742639.687500000000000,3006391.000000000000000,,,,,"725",yes,DStr725,-71.17935200,42.49725876
"752",CBN,,CBN,742630.937500000116415,3002376.750000000000000,,,,,"728",yes,DStr728,-71.17944040,42.48624392
"753",CBN,,CBN,742629.750000000000000,3008722.500000000000000,,,,,"729",yes,DStr729,-71.17935640,42.50365637
"754",CBN,,CBN,742629.437500000000000,3002348.750000000000000,,,,,"730",yes,DStr730,-71.17944640,42.48616710
"755",CBN,,CBN,742626.187500000000000,3008562.000000000000000,,,,,"731",yes,DStr731,-71.17937180,42.50321601
"756",CBN,,CBN,742620.562500000000000,3004925.750000000000000,,,,,"732",yes,DStr732,-71.17944340,42.49323837
"758",CBN,,CBN,742617.187500000000000,3006434.500000000000000,,,,,"734",yes,DStr734,-71.17943490,42.49737835
"759",CBN,,CBN,742608.125000000000000,3002390.250000000000000,,,,,"735",yes,DStr735,-71.17952480,42.48628119
"760",CBN,,CBN,742606.250000000000000,3005326.500000000000000,,,,,"736",yes,DStr736,-71.17949080,42.49433816
"761",CBN,,CBN,742600.125000000000000,3015579.500000000000000,,,,,"737",yes,DStr737,-71.17937060,42.52247185
"762",CBN,,CBN,742599.062500000000000,3008606.250000000000000,,,,,"738",yes,DStr738,-71.17947180,42.50333771
"763",CBN,,CBN,742595.250000000000000,3015559.500000000000000,,,,,"739",yes,DStr739,-71.17938900,42.52241702
"764",CBN,,CBN,742592.187500000000000,3004374.749999999534339,,,,,"740",yes,DStr740,-71.17955620,42.49172675
"766",CBN,,CBN,742580.812500000000000,3008561.500000000000000,,,,,"742",yes,DStr742,-71.17954010,42.50321510
"769",CBN,,CBN,742575.500000000000000,3008620.750000000000000,,,,,"745",yes,DStr745,-71.17955900,42.50337774
"770",CBN,,CBN,742575.125000000000000,3006591.250000000000000,,,,,"746",yes,DStr746,-71.17958860,42.49780890
"771",CBN,,CBN,742572.312500000000000,3004364.000000000000000,,,,,"747",yes,DStr747,-71.17963010,42.49169745
"772",CBN,,CBN,742568.500000000000000,3004646.000000000000000,,,,,"748",yes,DStr748,-71.17964030,42.49247129
"774",CBN,,CBN,742562.812500000000000,3004620.250000000000000,,,,,"750",yes,DStr750,-71.17966170,42.49240069
"779",CBN,,CBN,742552.375000000000000,3002880.250000000000000,,,,,"755",yes,DStr755,-71.17972470,42.48762631
"781",CBN,,CBN,742542.875000000000000,3006561.000000000000000,,,,,"757",yes,DStr757,-71.17970860,42.49772623
"782",CBN,,CBN,742542.562500000000000,3002859.000000000000000,,,,,"758",yes,DStr758,-71.17976130,42.48756810
"784",CBN,,CBN,742529.812500000000000,3006566.250000000000000,,,,,"760",yes,DStr760,-71.17975700,42.49774077
"785",CBN,,CBN,742527.000000000000000,3004609.750000000000000,,,,,"761",yes,DStr761,-71.17979470,42.49237225
"786",CBN,,CBN,742519.687500000000000,3004635.000000000000000,,,,,"762",yes,DStr762,-71.17982140,42.49244161
"788",CBN,,CBN,742511.750000000000000,3004894.750000000000000,,,,,"764",yes,DStr764,-71.17984720,42.49315443
"792",CBN,,CBN,742500.937500000000000,3004826.250000000000000,,,,,"768",yes,DStr768,-71.17988830,42.49296658
"793",CBN,,CBN,742494.125000000000000,3008543.750000000000000,,,,,"769",yes,DStr769,-71.17986180,42.50316729
"794",CBN,,CBN,742485.937500000000000,3004903.000000000000000,,,,,"770",yes,DStr770,-71.17994280,42.49317734
"795",CBN,,CBN,742481.062499999883585,3004938.750000000000000,,,,,"771",yes,DStr771,-71.17996040,42.49327548
"796",CBN,,CBN,742470.187500000000000,3005274.500000000465661,,,,,"772",yes,DStr772,-71.17999610,42.49419688
"799",CBN,,CBN,742463.000000000000000,3006751.750000000000000,,,,,"775",yes,DStr775,-71.18000220,42.49825046
"802",CBN,,CBN,742451.187500000000000,3001795.000000000000000,,,,,"778",yes,DStr778,-71.18011490,42.48464947
"803",CBN,,CBN,742442.187500000000000,3005183.000000000000000,,,,,"779",yes,DStr779,-71.18010120,42.49394610
"805",CBN,,CBN,742436.812500000000000,3001819.250000000000000,,,,,"781",yes,DStr781,-71.18016780,42.48471616
"806",CBN,,CBN,742429.687499999883585,3006730.000000000000000,,,,,"782",yes,DStr782,-71.18012600,42.49819112
"807",CBN,,CBN,742427.875000000000000,3005273.750000000000000,,,,,"783",yes,DStr783,-71.18015300,42.49419526
"808",CBN,,CBN,742419.750000000000000,3006745.000000000000000,,,,,"784",yes,DStr784,-71.18016260,42.49823238
"809",CBN,,CBN,742407.437500000000000,3002925.500000000000000,3/5/18,TFH,Correct CB location,,"786",yes,DStr786,-71.18026920,42.48773103
"811",CBN,,CBN,742397.500000000000000,3007446.500000000000000,,,,,"788",yes,DStr788,-71.18023540,42.50015750
"812",CBN,,CBN,742397.250000000000000,3006212.249999999534339,,,,,"789",yes,DStr789,-71.18025350,42.49677077
"813",CBN,,CBN,742386.312500000116415,3006280.750000000000000,,,,,"790",yes,DStr790,-71.18029310,42.49695885
"814",CBN,,CBN,742378.875000000000000,3007468.250000000000000,,,,,"791",yes,DStr791,-71.18030420,42.50021737
"817",CBN,,CBN,742371.000000000000000,3006232.750000000000000,,,,,"794",yes,DStr794,-71.18035050,42.49682730
"818",CBN,,CBN,742366.437500000000000,3015793.750000000000000,,,,,"795",yes,DStr795,-71.18023450,42.52306214
"820",CBN,,CBN,742357.687499999883585,3006347.000000000000000,,,,,"797",yes,DStr797,-71.18039830,42.49714093
"821",CBN,,CBN,742354.750000000000000,3006891.750000000465661,,,,,"798",yes,DStr798,-71.18040160,42.49863573
"823",CBN,,CBN,742350.937500000116415,3015779.500000000000000,,,,,"800",yes,DStr800,-71.18029220,42.52302320
"824",CBN,,CBN,742344.687500000000000,3010324.249999999534339,,,,,"801",yes,DStr801,-71.18039120,42.50805442
"826",CBN,,CBN,742338.437500000000000,3015272.250000000000000,,,,,"803",yes,DStr803,-71.18034560,42.52163147
"830",CBN,,CBN,742323.750000000000000,3006873.250000000465661,,,,,"806",yes,DStr806,-71.18051680,42.49858528
"831",CBN,,CBN,742320.500000000000000,3010308.750000000000000,,,,,"807",yes,DStr807,-71.18048110,42.50801214
"832",CBN,,CBN,742304.250000000000000,3008848.000000000000000,,,,,"809",yes,DStr809,-71.18056170,42.50400409
"837",CBN,,CBN,742265.999999999883585,3008841.750000000000000,,,,,"814",yes,DStr814,-71.18070360,42.50398734
"838",CBN,,CBN,742258.500000000000000,3004590.250000000000000,,,,,"815",yes,DStr815,-71.18079050,42.49232151
"840",CBN,,CBN,742241.374999999883585,3007037.250000000000000,,,,,"817",yes,DStr817,-71.18082000,42.49903614
"841",CBN,,CBN,742240.437500000000000,3006328.250000000000000,,,,,"818",yes,DStr818,-71.18083330,42.49709069
"842",CBN,,CBN,742237.937500000000000,3006352.000000000000000,,,,,"819",yes,DStr819,-71.18084230,42.49715588
"843",CBN,,CBN,742233.999999999883585,3004561.750000000000000,,,,,"820",yes,DStr820,-71.18088170,42.49224355
"846",CBN,,CBN,742214.250000000000000,3007013.000000000000000,,,,,"823",yes,DStr823,-71.18092090,42.49896988
"847",CBN,,CBN,742213.750000000000000,3001760.000000000000000,,,,,"824",yes,DStr824,-71.18099560,42.48455587
"848",CBN,,CBN,742212.250000000000000,3001703.750000000000000,,,,,"825",yes,DStr825,-71.18100200,42.48440154
"849",CBN,,CBN,742210.312500000116415,3002474.500000000465661,,,,,"826",yes,DStr826,-71.18099850,42.48651647
"852",CBN,,CBN,742187.562500000000000,3004883.250000000000000,,,,,"829",yes,DStr829,-71.18104940,42.49312621
"854",CBN,,CBN,742175.687500000000000,3004857.500000000000000,,,,,"831",yes,DStr831,-71.18109380,42.49305568
"855",CBN,,CBN,742172.437500000000000,3001737.000000000000000,,,,,"832",yes,DStr832,-71.18114910,42.48449318
"856",CBN,,CBN,742170.875000000000000,3013795.250000000000000,,,,,"833",yes,DStr833,-71.18101000,42.51761812
"857",CBN,,CBN,742166.687500000000000,3007075.250000000000000,,,,,"834",yes,DStr834,-71.18109640,42.49914118
"859",CBN,,CBN,742162.062500000000000,3007282.000000000000000,,,,,"835",yes,DStr835,-71.18111070,42.49970854
"861",CBN,,CBN,742160.312500000000000,3008820.500000000000000,,,,,"837",yes,DStr837,-71.18110270,42.50392299
"862",CBN,,CBN,742159.812500000000000,3005318.500000000000000,,,,,"838",yes,DStr838,-71.18114630,42.49432081
"863",CBN,,CBN,742155.562500000000000,3007147.000000000000000,,,,,"839",yes,DStr839,-71.18113670,42.49933817
"864",CBN,,CBN,742155.312500000000000,3015342.250000000000000,,,,,"840",yes,DStr840,-71.18102390,42.52182543
"867",CBN,,CBN,742145.500000000000000,3015326.000000000000000,,,,,"843",yes,DStr843,-71.18106060,42.52178094
"868",CBN,,CBN,742144.187500000000000,3007307.250000000000000,,,,,"844",yes,DStr844,-71.18117660,42.49977800
"871",CBN,,CBN,742143.062500000000000,3013798.000000000000000,,,,,"847",yes,DStr847,-71.18109080,42.51758824
"875",CBN,,CBN,742123.562500000000000,3002367.500000000000000,,,,,"851",yes,DStr851,-71.18132160,42.48622375
"876",CBN,,CBN,742121.062499999883585,3005312.500000000000000,,,,,"852",yes,DStr852,-71.18129000,42.49430474
"877",CBN,,CBN,742115.437500000000000,3001992.500000000000000,,,,,"853",yes,DStr853,-71.18135690,42.48519485
"878",CBN,,CBN,742110.562500000000000,3002871.000000000000000,,,,,"854",yes,DStr854,-71.18136280,42.48760547
"879",CBN,,CBN,742110.062500000000000,3002845.000000000000000,,,,,"855",yes,DStr855,-71.18136500,42.48753413
"881",CBN,,CBN,742102.875000000000000,3002387.250000000000000,,,,,"857",yes,DStr857,-71.18139800,42.48627816
"884",CBN,,CBN,742089.687499999883585,3001980.250000000000000,,,,,"860",yes,DStr860,-71.18145250,42.48516150
"885",CBN,,CBN,742072.187500000000000,3007200.500000000000000,,,,,"861",yes,DStr861,-71.18144510,42.49948583
"886",CBN,,CBN,742069.125000000000000,3010553.500000000000000,,,,,"862",yes,DStr862,-71.18141000,42.50868630
"888",CBN,,CBN,742058.812500000000000,3010580.249999999534339,,,,,"864",yes,DStr864,-71.18144790,42.50875980
"890",CBN,,CBN,742035.625000000000000,3006031.500000000000000,,,,,"866",yes,DStr866,-71.18159690,42.49627852
"894",CBN,,CBN,742028.000000000000000,3002112.000000000000000,,,,,"870",yes,DStr870,-71.18167940,42.48552365
"896",CBN,,CBN,742024.812500000000000,3015349.250000000000000,,,,,"872",yes,DStr872,-71.18150790,42.52184597
"898",CBN,,CBN,742018.250000000000000,3006055.000000000000000,,,,,"874",yes,DStr874,-71.18166100,42.49634318
"902",CBN,,CBN,742006.562500000000000,3002094.750000000000000,,,,,"878",yes,DStr878,-71.18175910,42.48547654
"904",CBN,,CBN,741989.687499999883585,3004514.250000000000000,,,,,"880",yes,DStr880,-71.18178820,42.49211572
"905",CBN,,CBN,741986.062500000000000,3014058.000000000000000,,,,,"881",yes,DStr881,-71.18166950,42.51830327
"906",CBN,,CBN,741980.562500000000000,3004559.500000000000000,,,,,"882",yes,DStr882,-71.18182140,42.49223998
"907",CBN,,CBN,741959.500000000000000,3004518.000000000000000,,,,,"883",yes,DStr883,-71.18190010,42.49212632
"909",CBN,,CBN,741958.187500000000000,3001609.000000000000000,,,,,"885",yes,DStr885,-71.18194510,42.48414415
"912",CBN,,CBN,741952.687500000000000,3009232.000000000000000,,,,,"888",yes,DStr888,-71.18186010,42.50506137
"914",CBN,,CBN,741949.562500000000000,3014002.750000000000000,,,,,"890",yes,DStr890,-71.18180570,42.51815204
"915",CBN,,CBN,741949.062499999883585,3009253.499999999534339,,,,,"891",yes,DStr891,-71.18187330,42.50512041
