X,Y,OBJECTID,Subtype,FacilityID,InstallDat,LifecycleS,WaterType,PlanNum,Owner,Comments,AccessDiam,AccessMate,AccesType,Station,RimElevati,FieldBook,Invert,Plan1,Plan2,Plan3,FeatureID,DupeNum,Source,OrthoUpdated,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Dewb_Edited
-71.1032922460191,42.3920095543173,"727","0",SW-CB-00340,9999/09/09 00:00:00,Active,Storm,TB-050,Somerv, ,"9999",Unk,Unk,"9999",61.24, ,9999,TB-050,,,CB-SD-341,"1",Original City Data,Yes,{D108302D-FC2C-44B8-A78B-29C8D56FB150},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1190177888832,42.3933846064901,"728",,SW-CB-02910,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{FAB643C0-7CBF-4F09-9FAE-C7E1506806F8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1268629406998,42.4027576115452,"729","1",SW-CB-00036,1980/01/01 00:00:00,Proposed,Storm,TB-001,Somerv, ,"9999",Unk,Unk,"9999",63.08, ,58.83,TB-001,,,CB-SD-37,"1",Original City Data,Yes,{92FD5149-13C5-4FB5-92BC-9254DDAEA731},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1253499903353,42.3964861089285,"730",,SW-CB-03003,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{0F73E77D-8E51-4657-8AFB-D6EF5A4DF3E0},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0887363388469,42.3876535884292,"731",,SW-CB-01422,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{AAA7DD24-8F62-481E-999B-3562DF5BB99F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1252150970963,42.3986796513461,"732",,SW-CB-03038,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{514365FC-12B4-42CC-AFF8-8C9009D77E64},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0887149014205,42.3772433933611,"733",,SW-CB-02242,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F1C630BE-74E2-402E-9209-30DEE4E64213},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1161860954842,42.3949291988086,"734","0",SW-CB-00532,9999/09/09 00:00:00,Active,Storm,TB-037,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-037,,,CB-SD-533,"1",Original City Data,Yes,{BC49DA40-23CF-436B-9189-E6B2316F020F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0846843098483,42.3802816877262,"735",,SW-CB-01597,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{109F009B-C0F1-4097-BFDF-5D02CEF222F9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1147602554735,42.4000710534535,"736",,SW-CB-03489,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4D176BE3-F6D7-4CCB-BCC6-98683508E351},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1258095605597,42.3962442602087,"737",,SW-CB-03000,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{FD810025-9365-463C-9027-8BF264D4204A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1133704905987,42.3950385229462,"738","0",SW-CB-00449,9999/09/09 00:00:00,Active,Storm,TB-027,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-027,,,CB-SD-450,"1",Original City Data,Yes,{BD5E18C2-C1B7-4A2E-B8F9-6CE188A799DD},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1275235267982,42.4026890858128,"739",,SW-CB-03072,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3E66D141-D82E-4AB7-9180-C1C2EA38841D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.097952670424,42.3890623053109,"740",,SW-CB-02724,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4F214E05-2B8C-4D6D-97BA-28B00ADBBC0D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0865057509166,42.3835532363199,"741",,SW-CB-01405,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B899F9DF-8CEB-462A-B4F5-D886E181B58A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0977651979537,42.3883319449753,"742",,SW-CB-02748,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4DE34308-E951-4450-828D-8315B5A3F585},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0893591977351,42.3749621590483,"743",,SW-CB-02317,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{39100E7E-56DE-4328-9548-B3A9DCBAC1D4},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1224522652551,42.3949986755166,"744",,SW-CB-02985,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{6CCE542D-F664-4312-B00A-176B4701D595},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1088060207309,42.3905253181998,"745",,SW-CB-02760,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3D66992D-1478-4E18-9980-6626F110EE93},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1104365265837,42.3826040853403,"746",,SW-CB-02604,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{1E66E426-3BB0-4451-9550-CA4B7C63C2F5},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1088004672,42.3904671789495,"747",,SW-CB-02759,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{CACC408F-42E7-400E-8312-0C4F37A975D6},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1311867093186,42.4135928363877,"748",,SW-CB-03195,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{0108E898-86AF-4F31-A5F3-830CDC9CDCDF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1308927284408,42.4111355916148,"749",,SW-CB-03186,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B1F7FF4C-50AF-4739-98A9-DB7BF1125D76},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0927313154318,42.3753774502906,"750",,SW-CB-02333,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{6C6247AD-E968-47D8-BAC5-E834DAC030B9},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.09657659521,42.3917963041903,"751",,SW-CB-02693,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3FB314A4-1D73-47AE-88BD-2C1FDAE7BEB8},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1306429540411,42.4067520916654,"752",,SW-CB-03151,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A52EF17C-C106-49D3-81C0-E922B66652FF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1297258176255,42.4046868140719,"753",,SW-CB-03084,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{280C2856-AD89-4A2C-8313-AA3E6D00553A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.124725431169,42.3975896429379,"754",,SW-CB-03018,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{2F0BA1A3-4F47-4B38-8D12-3EDC5C79761D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0801310516203,42.3930005251631,"755",,SW-CB-01716,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{848B894E-B4E6-4554-8030-1B266E7D3635},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.090361806799,42.3917752840219,"756",,SW-CB-01869,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{255A9050-2A5F-47BE-B742-D08375A03CD6},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1230357593108,42.3957901866083,"757",,SW-CB-02988,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{984CF5C6-A9EE-4486-8CBE-17303E0F2CD6},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1287233099181,42.4051361039656,"758",,SW-CB-03231,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{3EAC825E-B0EB-4D2B-8733-CF008D6F8B3D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0935595214015,42.3978306904775,"759",,SW-CB-02056,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A48C78F1-FD57-49A1-94A0-B76B80AA8F64},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.115185233648,42.3980477811689,"760",,SW-CB-03491,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{9BD92D33-4046-4ED4-A2F7-B3B1638FCE30},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0808260194674,42.3779633225577,"761",,SW-CB-01619,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{7554A395-0155-4694-A3EE-FFA9AB5D5CB3},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1106364574909,42.3944569208485,"762","0",SW-CB-00350,9999/09/09 00:00:00,Active,Storm,TB-052,Somerv, ,"9999",Unk,Unk,"9999",47.4, ,45.29,TB-052,,,CB-SD-351,"1",Original City Data,Yes,{7CDE1507-5B61-4109-9323-3427CCAE4E8D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1193646620213,42.4003781318932,"763","1",SW-CB-00104,1977/09/01 00:00:00,Active,Storm,TB-011,Somerv, ,"9999",Unk,Unk,"9999",49.24, ,48.64,TB-011,,,CB-SD-105,"1",Original City Data,Yes,{F208AFE4-33FA-41C1-8E6D-ACD80AAC68D3},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0789438607372,42.3861840273583,"764",,SW-CB-01311,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{7DDC75FB-8AB1-49D4-AD6E-BE0FA35B7FAD},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.089003183362,42.3891800669166,"765",,SW-CB-01425,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A60663A4-3A02-411E-806D-7CC547B8951B},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1014518413946,42.3783404733274,"766",,SW-CB-02515,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5D40F566-3F77-4D6F-A143-9302F502BC28},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1022188080349,42.3935016859773,"767","0",SW-CB-00401,1981/01/01 00:00:00,Proposed,Storm,TB-067,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-067,,,CB-SD-402,"1",Original City Data,Yes,{511EDC2E-561C-40EC-9E47-CD972EE6FF41},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0974448650585,42.3773554942424,"768",,SW-CB-02541,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{ED00D8D0-80B5-4FA0-9D53-0CF27771F61D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1164822915152,42.3893037263626,"769",,SW-CB-02918,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{6901B02C-B586-4E5B-A066-28D2331FBAEC},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1046438129817,42.3804724303492,"770",,SW-CB-02580,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B5591085-A4FA-43CC-AFFD-BF97FCD3A34C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1080511361943,42.3941326923463,"771","0",SW-CB-00317,9999/09/09 00:00:00,Active,Storm,TB-042,Somerv, ,"9999",Unk,Unk,"9999",53.26, ,50.86,TB-042,,,CB-SD-318,"1",Original City Data,Yes,{A35851E3-D4DB-4402-992E-3CD3D9CB9FDF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1294523855835,42.4084682482806,"772",,SW-CB-03153,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{318718A8-354D-417A-BE22-CE5B6A9EDA0E},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0910225257784,42.3809185220629,"773",,SW-CB-00780,,,,,,,,,,,,,,,,,,,Stantec,Yes,{8FF922C4-1668-4B37-9847-853611A9D634},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1171704806686,42.3898929437543,"774",,SW-CB-02920,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{C334DCEF-BE26-4BCA-AE87-C6F9A9EE45DA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0825058663821,42.3843144403547,"775",,SW-CB-01349,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{CB2978A4-C464-4F0D-B338-8C9339FF8CEA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0784112501989,42.3897974903297,"776",,SW-CB-01682,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A7ADD2D7-BD01-4093-B2AA-E6F738D5EDE7},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1207669637935,42.4009739752378,"777","1",SW-CB-00064,1980/01/01 00:00:00,Proposed,Storm,TB-005,Somerv, ,"9999",Unk,Unk,"9999",36.4, ,32.15,TB-005,,,CB-SD-65,"1",Original City Data,Yes,{18624BC8-A1AC-492A-A61A-EA29372AC54D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1027039464992,42.3822859195421,"778",,SW-CB-01051,,,,,,,,,,,,,,,,,,,Stantec,Yes,{70A1F999-9DE4-4FE2-AD4D-329A19BC630A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0917068271012,42.3748134230435,"779",,SW-CB-02301,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F8E09371-A84C-41DF-A27F-790145D2BCFB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0784881543809,42.3942876443081,"780",,SW-CB-01836,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{8EEC5283-7995-475F-9E61-F08D78C58834},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1179783789128,42.4042022388692,"781",,SW-CB-03359,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{74FE89D4-B06D-4B5B-842F-9C79D405EABE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.106408279561,42.3911317749458,"782","0",SW-CB-00536,1980/05/01 00:00:00,Proposed,Storm,TB-038,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-038,,,CB-SD-537,"1",Original City Data,Yes,{D5793347-AE94-4427-85D3-F18B9A5AA64E},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1086583572395,42.3904592637124,"783",,SW-CB-02758,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{43E1F637-CFF3-41BD-9D19-447CADE4A6CA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1038631075048,42.3895501430394,"784","0",SW-CB-00494,9999/09/09 00:00:00,Active,Storm,TB-048,Somerv,DRAIN STRUCTURE,"9999",Unk,Unk,"9999",82.91, ,9999,TB-048,,,CB-SD-495,"1",Original City Data,Yes,{A834A112-CCC0-4C55-AAB3-08D4C04A97D3},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0894816998234,42.3914405409758,"785",,SW-CB-01856,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{A63BFA24-4A3D-4406-9AA7-D9E2953C8175},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.092186290321,42.3859462455499,"786",,SW-CB-01138,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{17129367-FC64-4873-8279-D2AA851F6687},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1303859767022,42.414532425799,"787",,SW-CB-03220,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{76BEE3FF-539F-4331-85C0-51B9DD9AB0AB},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0973936216972,42.377411148705,"788",,SW-CB-02542,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{0855E397-10A2-4B4C-8339-44C18E2053CD},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1034358290985,42.3790488261255,"789",,SW-CB-02375,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{6805965A-12DB-4B91-BA32-CF726CF41761},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1040370329773,42.3943865829148,"790",,SW-CB-03557,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{9CA4606D-AB4C-497B-825C-1FF5C6A0E37C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1130202687713,42.3972440358444,"791","1",SW-CB-00272,1977/09/01 00:00:00,Active,Storm,TB-020,Somerv, ,"9999",Unk,Unk,"9999",50.92, ,47.82,TB-020,,,CB-SD-273,"1",Original City Data,Yes,{BDD13EB2-27C4-4FC7-B367-7096E490218C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1040322371362,42.3971575369437,"792",,SW-CB-01557,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{33C7D400-CFE7-46F5-8BB4-CE3C8074A90A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0869906112428,42.3760416428562,"793","1",SW-CB-00590,9999/09/09 00:00:00,Active,Storm,SEE COMMENTS,Somerv,MCGRATH HWY BRIDGE RECONSTRUCTION PLAN,"9999",Unk,Unk,"9999",9999, ,9999,SEE COMMENTS,,,CB-SD-591,"1",Original City Data,Yes,{4E976BC9-66BE-4112-8BB3-9EB65BD677FF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0912995625643,42.3844723204689,"794","1",SW-CB-00154,1928/01/01 00:00:00,Active,Storm,MM-3,Somerv, ,"0", , ,"9999",9999, ,9999,MM-03,,,CB-SD-155,"1",Original City Data,Not Visible,{C465F6E2-00BB-4F9D-8B95-8BA8A6368A90},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1169474343661,42.4027635046193,"795",,SW-CB-03325,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{4B5F8B35-D368-4647-B302-35BCDCAAED0F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1059319601428,42.3802812441702,"796",,SW-CB-02571,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{9B5F3E84-4072-4339-9B76-0DEB4094014F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0888389360022,42.3920063043051,"797",,SW-CB-01858,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{5D9040D6-7FCF-4192-A0FA-86CEDA169B82},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.079587765735,42.3907751778581,"798",,SW-CB-01681,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{EC5E49EE-2AE9-4D62-B204-7B093802FC36},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.088505969351,42.3986268522528,"799",,SW-CB-01974,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{09D08C56-329C-4AFC-9711-F0D37ACF05EF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1005415403165,42.3926181831317,"800",,SW-CB-02660,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{1512DE72-97EA-4507-98B0-B7E4F88A0BEA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1170345526233,42.3886603610229,"801",,SW-CB-03565,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{C0A0B374-8D56-453C-B661-F94712CA29D1},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1127401235244,42.3949783299151,"802","0",SW-CB-00454,9999/09/09 00:00:00,Active,Storm,TB-028,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-028,,,CB-SD-455,"1",Original City Data,Yes,{C80FC928-81CD-467D-84C5-BFFB24033FDE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1206037443396,42.3963971458928,"803","1",SW-CB-00302,9999/09/09 00:00:00,Active,Storm,TB-080,Somerv, ,"9999",Unk,Unk,"9999",9999, ,9999,TB-080,,,CB-SD-303,"1",Original City Data,Yes,{B0637F46-21C2-4590-9480-B3CE81B4ADFF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0938819646064,42.3963632139507,"804",,SW-CB-02048,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{55BC692C-1F4D-4513-ADF2-6AB15AA6A834},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0862704059328,42.390558917807,"805",,SW-CB-01564,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{AB7AAE04-E058-4564-937F-AFD4529DDA7D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0952544955905,42.3988958211542,"806",,SW-CB-02033,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{358BF4C0-D907-49A1-83E2-FC1BEA5F6540},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0842568629089,42.3744807546884,"807",,SW-CB-02139,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{40E34AB2-F4AC-402F-9277-628744A44C3A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0873240866861,42.3774278200201,"808","1",SW-CB-00571,1957/03/01 00:00:00,Proposed,Storm,NA,Somerv,DATA FROM SOMERVILLE HOUSING AUTHORITY,"9999",Unk,Unk,"9999",9999, ,9999,NA,,,CB-SD-572,"1",Original City Data,Yes,{127F61BB-3D3D-4D8A-96A5-75E0A33C5286},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0897175842903,42.38864598323,"809",,SW-CB-01537,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{2F37D5E2-3483-46C6-A6A4-A077948932AA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1093270727171,42.3948602785925,"810","0",SW-CB-00313,9999/09/09 00:00:00,Active,Storm,TB-041,Somerv, ,"9999",Unk,Unk,"9999",49.52, ,45.76,TB-041,,,CB-SD-314,"1",Original City Data,Yes,{4D83D38D-3FA1-4E5B-B9CE-334D5B9EE724},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1310062381966,42.414639948588,"811",,SW-CB-03200,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{33F9BD02-D291-4A11-B67A-1AF50060E47D},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0813133478644,42.3888591184784,"812",,SW-CB-01594,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{BCE10266-335F-495D-82A0-86CDFF689E23},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1301695646305,42.4073887132275,"813","1",SW-CB-00011,1939/12/01 00:00:00,Active,Storm,PF-20,Somerv,EXISTING CB,"0",Unk,Unk,"9999",9999, ,9999,PF-020,,,CB-SD-12,"1",Original City Data,Yes,{20C6B361-32C5-43A8-BF77-C0B2F98387BE},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1108599830839,42.3861097137709,"814",,SW-CB-00901,,,,,,,,,,,,,,,,,,,Stantec,Yes,{45C7461C-75C1-4D8C-91F9-E33BB180E986},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0866684109832,42.3891514019273,"815",,SW-CB-01567,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{E5ABB01C-1FF4-4937-8279-99DDCAAA22C3},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.095399010803,42.3765767055839,"816",,SW-CB-02353,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{C35B28BC-F584-482A-B5A4-3127C3AEECDA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0937913498004,42.391172490815,"817","1",SW-CB-00021,1898/04/15 00:00:00,Active,Storm,"BB-10,BB-11",Somerv, ,"0",Unk,Unk,"9999",9999, ,9999,BB-10,BB-11,,CB-SD-22,"2",Original City Data,Yes,{9643A782-F587-4B0F-9630-B96FD20FD1EA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1248270371358,42.3949448132122,"818",,SW-CB-02995,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{B8792ABA-303E-499C-A491-DCA9F7892300},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1312505588338,42.4130516631175,"819",,SW-CB-03193,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F35980E5-1A5F-4DA9-8F97-D5802C1BD26A},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1167981456154,42.4017722897217,"820",,SW-CB-03324,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{F9B0AF8D-5B14-4D20-BCA8-A3F3A66383CA},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0966489566946,42.3805340951196,"821",,SW-CB-00713,,,,,,,,,,,,,,,,,,,Stantec,Yes,{ED9288E6-C3C6-4289-9712-F40924F5BA51},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0813891473866,42.3819197447976,"822",,SW-CB-01220,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{D89D5C1D-FEED-4B41-A56D-0CC5AEC74C9F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0856260137218,42.3937040197982,"823",,SW-CB-03614,,,,,,,,,,,,,,,,,,,Pictometry 2017,yes,{E0EEA04B-6915-4C7F-B45F-F95813CC973F},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,"1"
-71.0877258259807,42.3780835692295,"824",,SW-CB-02160,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{ACB7D93D-E4D1-455F-89C8-CF95021DA41C},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.0889803584466,42.3861016677065,"825",,SW-CB-01400,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{C1C3945E-A4F3-43F4-8CE1-642D37063ADF},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
-71.1300727369152,42.4045276024086,"826",,SW-CB-03124,,,,,,,,,,,,,,,,,,,2017 Orthophotography,Yes,{38153E8F-C0E2-41FB-875F-59EB558EAA82},GIS,2020/09/17 15:47:23,GIS,2020/09/17 15:47:23,
