OBJECTID,AncillaryR,Enabled,Subtype,Administra,FacilityID,InstallDat,LocationDe,Operationa,Rotation,LifecycleS,WorkorderI,Elevation,ElevationS,WaterType,AccessDiam,AccessMate,AccesType,Invert,InvertElev,Source,Inline,LocationMe,Completed,Comment,WSE_GPS_ID,Owner,Latitude,Longitude
1300,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1008,CHELSEA,42.39272617,-71.03980567
1301,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1009,CHELSEA,42.3928216,-71.03989253
1302,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1010,CHELSEA,42.39288787,-71.04353405
1303,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1011,CHELSEA,42.39281013,-71.04365948
1304,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1012,CHELSEA,42.39224717,-71.04488317
1305,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1013,CHELSEA,42.39213844,-71.04485293
1306,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1014,CHELSEA,42.39196398,-71.04555622
1307,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1015,CHELSEA,42.39206786,-71.0455662
1308,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1016,CHELSEA,42.39162997,-71.04841172
1309,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1017,CHELSEA,42.39156096,-71.04830079
1310,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1018,CHELSEA,42.3937212,-71.04647882
1311,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1019,CHELSEA,42.39388675,-71.04695933
1312,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1020,CHELSEA,42.39440885,-71.04847024
1313,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1021,CHELSEA,42.39423333,-71.04796528
1314,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1022,CHELSEA,42.39474838,-71.04948784
1315,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1023,CHELSEA,42.39457722,-71.04895193
1316,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1024,CHELSEA,42.39524873,-71.05100279
1317,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1025,CHELSEA,42.39507553,-71.05050398
1318,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1026,CHELSEA,42.39489831,-71.04998958
1319,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1027,CHELSEA,42.39541613,-71.05149046
1320,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1028,CHELSEA,42.39557068,-71.05202728
1321,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1029,CHELSEA,42.39533744,-71.05252934
1322,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1030,CHELSEA,42.39463076,-71.04979991
1323,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,Chelsea R.D.,0,DIGI,0,CB filled with silt,1031,CHELSEA,42.39616119,-71.0485971
1324,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1032,CHELSEA,42.39576895,-71.04884302
1325,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1033,CHELSEA,42.39540349,-71.04907176
1326,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1034,CHELSEA,42.39502513,-71.0493072
1327,,1,1,,,,,,0,Active,,0,,Storm,24,Steel,Grate,0,,Chelsea R.D.,0,DIGI,0,CB filled with silt,1035,CHELSEA,42.39652058,-71.04838004
1331,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1036,CHELSEA,42.40325497,-71.01837794
1332,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1037,CHELSEA,42.40319435,-71.01844693
1333,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1038,CHELSEA,42.40317837,-71.01824875
1334,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1039,CHELSEA,42.40307573,-71.01837097
1335,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1040,CHELSEA,42.40043085,-71.01955142
1336,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1041,CHELSEA,42.40047829,-71.01963566
1337,,1,1,,,00:00.0,,,0,Active,,19.22,,Storm,24,Steel,Grate,,,,,DIGI,,,1042,CHELSEA,42.40100611,-71.01965986
1338,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,1043,CHELSEA,42.40111697,-71.01943654
1339,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1044,CHELSEA,42.39956772,-71.02008623
1340,,1,1,,,00:00.0,,,0,Active,,6.48,,Storm,24,Steel,Grate,,,,,DIGI,,,1045,CHELSEA,42.39932277,-71.01997232
1341,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,1046,CHELSEA,42.40079255,-71.02118351
1342,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1047,CHELSEA,42.40194771,-71.01986304
1345,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1048,CHELSEA,42.40171385,-71.03080507
1346,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1049,CHELSEA,42.40158999,-71.02919891
1347,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1050,CHELSEA,42.40173645,-71.02924884
1348,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1051,CHELSEA,42.40170194,-71.02929719
1349,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1052,CHELSEA,42.40264456,-71.03062468
1350,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1053,CHELSEA,42.40273163,-71.03105281
1351,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1054,CHELSEA,42.40273239,-71.03107824
1352,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1055,CHELSEA,42.40446089,-71.02625748
1353,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1056,CHELSEA,42.40442228,-71.02619061
1354,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1057,CHELSEA,42.40404242,-71.026725
1355,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1058,CHELSEA,42.40443792,-71.03570071
1356,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1059,CHELSEA,42.4044676,-71.03582834
1357,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1060,CHELSEA,42.4044311,-71.03584124
1358,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1061,CHELSEA,42.38753132,-71.0434354
1359,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1062,CHELSEA,42.38744928,-71.04343211
1360,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1063,CHELSEA,42.38734387,-71.04262806
1361,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1064,CHELSEA,42.38726938,-71.04264467
1362,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1065,CHELSEA,42.38725945,-71.04226688
1363,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1066,CHELSEA,42.38719179,-71.04232956
1364,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1067,CHELSEA,42.38718811,-71.04197712
1365,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1068,CHELSEA,42.38710442,-71.04194482
1366,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1069,CHELSEA,42.38733403,-71.04293337
1367,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1070,CHELSEA,42.38740335,-71.04288741
1368,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1071,CHELSEA,42.38752577,-71.04170771
1369,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1072,CHELSEA,42.38744489,-71.04164537
1370,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1073,CHELSEA,42.38722073,-71.04190648
1371,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1074,CHELSEA,42.3872246,-71.04179669
1372,,1,1,,,,,,0,Active,,115.44,,Storm,24,Steel,Grate,,,MWRA RD,,,,,1075,CHELSEA,42.3870415,-71.04069283
1373,,1,1,,,,,,0,Active,,115.24,,Storm,24,Steel,Grate,,,MWRA RD,,,,,1076,CHELSEA,42.38690888,-71.04078971
1374,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,1077,CHELSEA,42.38735376,-71.04181998
1375,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,,,,1078,CHELSEA,42.38731872,-71.04173534
1376,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1079,CHELSEA,42.39528915,-71.02140316
1377,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1080,CHELSEA,42.39525898,-71.02122169
1378,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1081,CHELSEA,42.40301483,-71.0346476
1379,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1082,CHELSEA,42.40295294,-71.03459494
1381,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1083,CHELSEA,42.40318979,-71.03401843
1382,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1084,CHELSEA,42.40324738,-71.03408029
1384,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1085,CHELSEA,42.40328582,-71.03308966
1385,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1086,CHELSEA,42.40335664,-71.03308787
1386,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1087,CHELSEA,42.4034288,-71.03212439
1387,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1088,CHELSEA,42.40335273,-71.0321009
1388,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1089,CHELSEA,42.40349081,-71.03120465
1389,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1090,CHELSEA,42.4034159,-71.03118308
1390,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1091,CHELSEA,42.40354542,-71.03044548
1391,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1092,CHELSEA,42.40346918,-71.03040588
1392,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1093,CHELSEA,42.40352264,-71.0296388
1393,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1094,CHELSEA,42.40358019,-71.02965945
1394,,1,1,,,,,,0,Proposed,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1095,CHELSEA,42.40356723,-71.02894736
1395,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1096,CHELSEA,42.40327501,-71.02960286
1396,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1097,CHELSEA,42.40321084,-71.02965806
1397,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1098,CHELSEA,42.40131753,-71.02765276
1398,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1099,CHELSEA,42.40124262,-71.0276588
1399,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1100,CHELSEA,42.40127318,-71.02668961
1400,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1101,CHELSEA,42.40183775,-71.02731062
1401,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1102,CHELSEA,42.40172806,-71.0272977
1402,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1103,CHELSEA,42.40178182,-71.02738081
1403,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Jefferson Ave Survey,,DIGI,,,1104,CHELSEA,42.40198251,-71.02770718
1404,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1105,CHELSEA,42.39092712,-71.02256175
1406,,1,1,,,,,,0,Active,,7.1,,Storm,24,Steel,Cover,,,Chelsea RD,,DIGI,,,1106,CHELSEA,42.39613611,-71.02095279
1407,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1107,CHELSEA,42.39987274,-71.01974996
1408,,1,1,,,00:00.0,,,0,Active,,10.1,,Storm,24,Steel,Cover,,,,,DIGI,,,1108,CHELSEA,42.40000803,-71.0199497
1410,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1109,CHELSEA,42.40079875,-71.04135326
1411,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Cover,,,,,DIGI,,,1110,CHELSEA,42.40001414,-71.04290299
1412,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1111,CHELSEA,42.39965832,-71.04288265
1415,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1112,CHELSEA,42.40758869,-71.02958156
1416,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1113,CHELSEA,42.4076022,-71.02944349
1417,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1114,CHELSEA,42.40883845,-71.0297062
1418,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1115,CHELSEA,42.40874262,-71.02981675
1419,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1116,CHELSEA,42.40762303,-71.03392658
1420,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1117,CHELSEA,42.40657287,-71.03280381
1421,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1118,CHELSEA,42.40642689,-71.03342982
1422,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1119,CHELSEA,42.39818181,-71.02309218
1425,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1120,CHELSEA,42.39711467,-71.02227573
1426,,1,1,,,00:00.0,,,0,Active,,10.8,,Storm,24,Steel,Grate,,,GPS,,GPS,,,1121,CHELSEA,42.39079584,-71.02278228
1427,,1,1,,,,,,0,Active,,8.42,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1122,CHELSEA,42.3922073,-71.02235108
1428,,1,1,,,00:00.0,,,0,Active,,8.56,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1123,CHELSEA,42.39217624,-71.02217477
1429,,1,1,,,00:00.0,,,0,Active,,8.07,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1124,CHELSEA,42.39394556,-71.02181515
1430,,1,1,,,00:00.0,,,0,Active,,8.07,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1125,CHELSEA,42.39388813,-71.02164448
1431,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1126,CHELSEA,42.39405009,-71.03750204
1432,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1127,CHELSEA,42.3954249,-71.0394398
1434,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1128,CHELSEA,42.3953696,-71.03964819
1435,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1129,CHELSEA,42.39619876,-71.03974729
1436,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1130,CHELSEA,42.39620092,-71.03990476
1437,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1131,CHELSEA,42.39522438,-71.03972503
1438,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1132,CHELSEA,42.39496929,-71.03962175
1439,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1133,CHELSEA,42.39512179,-71.03961579
1440,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1134,CHELSEA,42.39421859,-71.03918071
1441,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1135,CHELSEA,42.39419402,-71.03936285
1442,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1136,CHELSEA,42.39343492,-71.03895094
1443,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1137,CHELSEA,42.39329718,-71.03888454
1444,,1,1,,,,,,0,Active,,12.66,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1138,CHELSEA,42.39385478,-71.04212123
1445,,1,1,,,,,,0,Active,,12.66,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1139,CHELSEA,42.39375416,-71.04202071
1446,,1,1,,,,,,0,Active,,13.9,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1140,CHELSEA,42.39253381,-71.04447171
1447,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1141,CHELSEA,42.39242197,-71.04431552
1448,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1142,CHELSEA,42.38733755,-71.04430613
1456,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1150,CHELSEA,42.40592503,-71.03528497
1457,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1151,CHELSEA,42.40585225,-71.03528891
1462,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1156,CHELSEA,42.39983557,-71.02735903
1463,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1157,CHELSEA,42.3993666,-71.0268759
1464,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1158,CHELSEA,42.39889538,-71.02652112
1465,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1159,CHELSEA,42.39883039,-71.02632575
1466,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1160,CHELSEA,42.39893522,-71.02642756
1467,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1161,CHELSEA,42.39839179,-71.02586774
1468,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1162,CHELSEA,42.39834235,-71.0259557
1469,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1163,CHELSEA,42.39832519,-71.02580026
1470,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1164,CHELSEA,42.39784174,-71.02530194
1471,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1165,CHELSEA,42.39779299,-71.0253909
1472,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1166,CHELSEA,42.39789822,-71.02674176
1473,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1167,CHELSEA,42.40084359,-71.01441441
1474,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1168,CHELSEA,42.40077427,-71.01436192
1475,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1169,CHELSEA,42.39237958,-71.03495658
1476,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1170,CHELSEA,42.39228787,-71.03486848
1477,,1,1,,,00:00.0,,,0,Active,,6.64,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1171,CHELSEA,42.39937787,-71.02013067
1478,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1172,CHELSEA,42.39798634,-71.02343659
1479,,1,1,,,,,,0,Abandoned,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1173,CHELSEA,42.39021505,-71.02959754
1480,,1,1,,,,,,0,Active,,8.56,,Storm,24,Steel,Grate,,,,,DIGI,,,1174,CHELSEA,42.3893125,-71.03938846
1481,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1175,CHELSEA,42.39019433,-71.0366359
1482,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1176,CHELSEA,42.39944259,-71.03981274
1483,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1177,CHELSEA,42.397017,-71.02221719
1484,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1178,CHELSEA,42.39748279,-71.02150002
1485,,1,1,,,00:00.0,,,0,Active,,,,Storm,24,Steel,Grate,,,WSE-RD,,DIGI,,,1179,CHELSEA,42.3973318,-71.02156405
1489,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1180,CHELSEA,42.40019786,-71.03101931
1490,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1181,CHELSEA,42.39988272,-71.03023
1491,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1182,CHELSEA,42.39984473,-71.03030388
1492,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1183,CHELSEA,42.39972975,-71.03003334
1493,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1184,CHELSEA,42.39977972,-71.02998185
1494,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1185,CHELSEA,42.39965652,-71.02973497
1495,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1186,CHELSEA,42.39923966,-71.02940757
1496,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1187,CHELSEA,42.39916371,-71.02922901
1497,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1188,CHELSEA,42.39912026,-71.02928861
1498,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1189,CHELSEA,42.3991173,-71.02916968
1499,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1190,CHELSEA,42.39907688,-71.02924517
1500,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1191,CHELSEA,42.39346148,-71.04547222
1501,,1,1,,,,,,0,Active,,16.39,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1192,CHELSEA,42.39673258,-71.03377644
1502,,1,1,,,,,,0,Active,,16.39,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1193,CHELSEA,42.3966883,-71.03372393
1503,,1,1,,,,,,0,Active,,16.22,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1194,CHELSEA,42.39717103,-71.03300953
1504,,1,1,,,,,,0,Active,,16.22,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1195,CHELSEA,42.39712645,-71.03294865
1505,,1,1,,,,,,0,Active,,17.4,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1196,CHELSEA,42.39756434,-71.03232177
1507,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1197,CHELSEA,42.39704323,-71.04316468
1546,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1236,CHELSEA,42.40307427,-71.02768192
1548,,1,1,,,,,,0,Active,,41.66,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1237,CHELSEA,42.4013773,-71.02496117
1549,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1238,CHELSEA,42.40354657,-71.02727281
1550,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1239,CHELSEA,42.39893165,-71.03698187
1551,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1240,CHELSEA,42.39888582,-71.03692823
1552,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1241,CHELSEA,42.39887517,-71.03709047
1553,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1242,CHELSEA,42.39746944,-71.03551382
