CB_ID,Grid,ID,StreetName,StreetSegm,Inspector,Inspection,Owner,GrateShape,GrateType,CatchBasin,GrateCondi,OilHood,StructureM,StructureC,StructureI,ConnectedT,StructureD,FieldSumpD,OverallIss,Comments,PlanRefere,PlanDate,PlanDatum,PlanRimEle,PlanRimE_1,Count,DepthCE,RimElevati,BaseElevat,DrawerNumb,PlanNumber,InstallDat,Longtitude,Latitude
12-97,"12","97",ELM STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","66",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04471360,42.41280499
12-98,"12","98",ELSIE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","016",1950/08/01,-71.04146740,42.41136612
12-99,"12","99",ELSIE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","016",1950/08/01,-71.04145370,42.41130833
12-100,"12","100",ELSIE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","016",1950/08/01,-71.04051820,42.41143527
12-101,"12","101",ELSIE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","016",1950/08/01,-71.04033630,42.41146020
12-102,"12","102",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","71",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04624810,42.41354212
12-103,"12","103",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","76",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04637630,42.41347562
12-104,"12","104",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04678690,42.41382996
12-105,"12","105",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","64",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04602190,42.41319553
12-106,"12","106",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04623080,42.40850245
12-107,"12","107",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04593870,42.40892789
12-108,"12","108",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04593220,42.40928539
12-109,"12","109",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04579520,42.40930054
12-110,"12","110",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04569540,42.40964993
12-111,"12","111",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04564590,42.40988696
12-112,"12","112",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04581530,42.40967093
12-113,"12","113",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04559810,42.41035738
12-114,"12","114",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04574710,42.41010143
12-115,"12","115",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04561510,42.41013131
12-116,"12","116",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04560060,42.41076359
12-117,"12","117",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04572850,42.41088750
12-118,"12","118",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04573170,42.41074342
12-119,"12","119",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1938/12/01,-71.04573150,42.41116606
12-120,"12","120",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04560600,42.41147573
12-121,"12","121",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1904/02/01,-71.04573240,42.41152787
12-122,"12","122",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1939/01/01,-71.04560790,42.41175379
12-123,"12","123",FERRY STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"424","010",1938/12/01,-71.04573200,42.41185688
12-124,"12","124",FRANKLIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","82",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04620090,42.41320535
12-125,"12","125",FRANKLIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","71",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04615780,42.41312330
12-126,"12","126",FRANKLIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","79",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04682180,42.41262068
12-127,"12","127",FRANKLIN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","76",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04688390,42.41267086
12-128,"12","128",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04309640,42.40992596
12-129,"12","129",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04225300,42.40962276
12-130,"12","130",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04221320,42.40966769
12-131,"12","131",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04136010,42.40929464
12-132,"12","132",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04120500,42.40930530
12-133,"12","133",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04108950,42.40928829
12-134,"12","134",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","55",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03989900,42.40903092
12-135,"12","135",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","81",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04013840,42.40908525
12-136,"12","136",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","50",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04023980,42.40913905
12-137,"12","137",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04307640,42.40999138
12-138,"12","138",FREMONT AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","83",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03787020,42.40840817
12-139,"12","139",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04313000,42.41074569
12-140,"12","140",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04309660,42.41079745
12-141,"12","141",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04166950,42.41027718
12-142,"12","142",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04170890,42.41022690
12-143,"12","143",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04247620,42.41050603
12-144,"12","144",GARLAND STREET,"0",BETA,2014/11/18,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03895940,42.40949055
12-145,"12","145",GARLAND STREET,"0",BETA,2014/11/25,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","47",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03903700,42.40944468
12-146,"12","146",GARLAND STREET,"0",BETA,2014/11/25,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,Found In Field Sept 2015,"0","0","0",0.00000000000,0.00000000000,"1","57",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03866460,42.40941898
12-147,"12","147",GARLAND STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04245150,42.41056562
12-148,"12","148",GLEN STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1906/02/01,-71.03810170,42.41186777
12-149,"12","149",GRISWOLD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1906/02/01,-71.04261760,42.41271534
12-150,"12","150",GRISWOLD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","67",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04155180,42.41251111
12-151,"12","151",JACKSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","46",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03808840,42.41381444
12-152,"12","152",JACKSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","40",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03799550,42.41382422
12-153,"12","153",JEFFERSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","79",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03991970,42.41356414
12-154,"12","154",JEFFERSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","94",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03980970,42.41355653
12-155,"12","155",GRISWOLD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","66",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04150130,42.41251626
12-156,"12","156",HARDING AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","85",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04068060,42.41345132
12-157,"12","157",HARDING AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","84",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.04080020,42.41345386
12-158,"12","158",HARDING AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","017",1939/05/01,-71.04067490,42.41344743
12-159,"12","159",HARDING AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","017",1939/05/01,-71.04079920,42.41342707
12-160,"12","160",HARVARD STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"733","014",1904/03/01,-71.04319890,42.40920026
13-17,"13","17",JEFFERSON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1906/02/01,-71.03550360,42.41042802
13-18,"13","18",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","034",1941/02/01,-71.03500370,42.41191399
13-19,"13","19",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","034",1941/02/01,-71.03505210,42.41186186
13-20,"13","20",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03418730,42.41127215
13-21,"13","21",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03413620,42.41131793
13-22,"13","22",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03566620,42.41227954
13-23,"13","23",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03560910,42.41232187
13-24,"13","24",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03641790,42.41278786
13-25,"13","25",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"487","035",1940/02/01,-71.03635830,42.41282972
13-26,"13","26",MADISON AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","76",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03724520,42.41343012
13-27,"13","27",SPRINGVALE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1938/01/01,-71.03661600,42.41218747
13-28,"13","28",SPRINGVALE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1938/01/01,-71.03656960,42.41223953
13-29,"13","29",SPRINGVALE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1938/01/01,-71.03553020,42.41146851
13-30,"13","30",SPRINGVALE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","019",1938/01/01,-71.03559780,42.41143415
13-31,"13","31",SPRINGVALE AVENUE,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","017",1938/03/01,-71.03771390,42.41295100
13-32,"13","32",SPRUCE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"735","017",1938/03/01,-71.03766260,42.41300976
13-33,"13","33",SPRUCE STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","81",0.00000000000,0.00000000000,"0","0",9999/09/09,-71.03732900,42.41339525
17-1,"17","1",UNION STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"413","015",1903/02/01,-71.04213850,42.40487395
17-2,"17","2",UNION STREET,"0","0",,City,"0","0","0","0","0","0","0","0",No,0.00000000000,0.00000000000,No,"0","0","0","0",0.00000000000,0.00000000000,"1","0",0.00000000000,0.00000000000,"413","015",1903/02/01,-71.04129880,42.40453594
