lon,lat,owner,watershed,type,form
-78.86694181228108,36.006714978808816,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.86687602500106,36.00597385546121,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.86685199282987,36.00558096960108,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.86709958502811,36.0083664181541,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.82696193971739,35.880711680598104,CITY-ROW,Stirrup Iron Creek,COMBO INLET,BOX
-78.89911697091472,36.01001829042398,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.92659775603212,36.00878973043602,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9054711971512,36.00008625703911,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90566754419793,36.00020398397163,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90433121412578,36.00064475814657,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90156766590792,36.000255086696505,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90153233261694,36.00089630977661,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90526067366132,35.997013946430066,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90510079955767,35.996992147824976,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9050598054237,35.99701079616156,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90513225370835,35.9969218193654,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9046279819871,35.997004635973425,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90455600493055,35.99689480617395,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90434800341602,35.997148803942295,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90436455767357,35.99707206330493,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90379305742213,35.99700280004137,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90380954712562,35.9971223662361,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9045151116159,35.99691389394115,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9044548201433,35.99698485899229,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90457181998362,35.99698549986212,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90446825711216,35.99691407707611,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90484212917734,35.99689871048331,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90437877442663,35.99691389718302,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90421211939805,35.996909178985526,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90457623470802,35.99716862410209,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90453002567669,35.99716600573683,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90422196030764,35.9970770336977,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90397660430878,35.99684638797973,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90365407915786,35.99692132180214,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90381180847085,35.996756840653774,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90373807154589,35.99681977327472,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90361898202998,35.9967575127979,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.903664481116,35.996759938652445,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90367099717083,35.99665371393633,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90368836644065,35.996687599214795,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90487132706772,35.99733716823355,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.904573745822,35.99730075701422,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90455357184786,35.99726546866486,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90511254318241,35.99758451117421,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90231300406168,35.99698926358122,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9029627478772,35.99690214935803,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90232109060877,35.996899687547376,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90224680132954,35.995966717262974,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9023112606804,35.99591649711894,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90229301266105,35.99588307793592,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90264965647191,35.996106041608,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9030979186368,35.99646604670287,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90319709981223,35.99641247472173,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90317658791854,35.99637776275251,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90351016321816,35.99658746461917,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90212036754455,35.996832937499995,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9020143424961,35.99681450196226,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90192582373504,35.996911348154185,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90178969744235,35.99690472819652,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90161808837256,35.99688755817372,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90150307545059,35.99697633375291,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90153723229254,35.996466859053726,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90150631529097,35.99634401185307,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90132138251022,35.99622098538263,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90137437014674,35.996153394876174,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90134220863544,35.996136282021006,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9015187532626,35.99615208287294,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90160219336137,35.99622772249162,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90132321104062,35.996107944202606,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90099939082647,35.996990623514066,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90110793814233,35.996881899324535,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90051570306358,35.99688064927654,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90040925040707,35.99688023288777,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89997466632246,35.99689298142783,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90008786344237,35.99687953092269,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89946949582617,35.99698758848447,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89942902099972,35.99696827062008,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89926131296701,35.996967720373654,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.84788200386363,36.01872119932674,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.83735825322493,36.05415656675087,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.83743748328916,36.05418936173969,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.84820258390468,36.021424351255995,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.84827122701607,36.0213359536405,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89984663538466,35.999405992800256,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.8998894211981,35.99930762731212,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89988916842069,35.99926614613184,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89980162246182,35.999119929467746,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9096877969384,35.99553766339942,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89916872006906,35.996967589041105,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.8993332886087,35.996883334255386,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.90045728494462,35.995759377920685,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90047296527084,35.995653957452774,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.9001868428146,35.99567965651686,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90004938629171,35.995520680010635,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90000476023822,35.99549638669873,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90010877083706,35.99547457749948,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90005137520461,35.99544332362778,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90003558811087,35.99541625188839,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89996646297095,35.995493498371864,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89942442311273,35.995179006133384,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89938548455105,35.995175457794545,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89963672628102,35.99519830048062,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89965930458656,35.99522806999944,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89822321087978,35.99442627027868,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89812076376224,35.994388494810536,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89804641328342,35.99442689203443,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89857187916266,35.99471398824864,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89858864540454,35.994741500532385,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89865113579691,35.99381097573367,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89862727051461,35.99394515128748,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89918099390219,35.99412548900027,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89910049828671,35.99421275252571,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89931948837149,35.994316278728796,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89981927217467,35.994598953074025,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90000209405972,35.9945928944467,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90041312851521,35.994971092343974,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90020403513249,35.99470753080082,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90050038526793,35.9950201440431,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90100449395553,35.99688165071503,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89851312050182,35.99385926487914,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90081084988998,35.99507261868654,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90087287222757,35.9951075845304,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90091921467341,35.995110616453694,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90120784769061,35.99540695890345,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90118064835185,35.995368340310335,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90084061115847,35.99519939352471,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90074530109568,35.99512888076591,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90448833069041,35.9956635636298,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90224478092382,35.995123304596056,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90216137535711,35.99507538353688,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90205779129523,35.99533146654955,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90486617054414,35.99746715633797,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90370319130065,35.99358562580952,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90377416800501,35.993623783883976,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90427715127345,35.99290043054448,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90434758359517,35.992941280018925,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90485550303399,35.99220921969559,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90492613495184,35.99225254138581,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.90522055376267,35.99177125988903,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89441309389034,36.00126558818109,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89457401414387,36.0012672380503,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89476495046004,36.00127253971561,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97378389935396,36.02162196773287,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97429169644731,36.0223021648156,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97439710926506,36.02227617230899,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97445723677566,36.0221611106359,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97465730765425,36.022111485482995,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97464488292258,36.022049344452256,CITY-ROW,Mud Creek,COMBO INLET,BOX
-78.97433711021613,36.022624596516664,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97444694479996,36.022625608473845,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9744482778268,36.02258080424498,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97444119916031,36.022829191692466,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97443459404457,36.023077057272964,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97442689852056,36.023350909756374,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97431642085614,36.02334857905933,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9743119403495,36.0238257418144,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97440344682808,36.02383023871699,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97452474164903,36.02374084738445,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97452862517046,36.02365085463029,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97502376482898,36.02366032429387,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9750196791045,36.02374985002239,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97436589220055,36.02431277867827,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97427726063552,36.02430506829862,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97421730734585,36.0248213372416,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97430472090196,36.02483267351952,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9738468078525,36.0252368604342,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97390276012511,36.02517962377767,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97406079426447,36.02516037310044,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97414038968184,36.02519261292042,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97414612358432,36.0253449657785,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9744580451408,36.025481010562615,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97441754476571,36.02554717862833,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97508499960826,36.0255439376534,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97509309385653,36.02561492318369,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97285358407116,36.02486721990937,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97277698966774,36.02486324711159,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9726628942345,36.024952748162676,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97266192246116,36.02502617672171,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97276987009182,36.02511679868904,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97282756069377,36.02572358090262,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97275306060142,36.025724223607824,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.97268758241295,36.02594628083071,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88304023767164,35.99219720263669,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88314563475973,35.99219859464046,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88314778772158,35.9920424519583,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88315438468084,35.99161869172063,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88304936719378,35.99161246520288,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88305981912154,35.99100149415485,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88316359417811,35.99100145610365,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88306967068944,35.99031486740297,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88317341066238,35.99031510402013,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.8831758658439,35.99013692981177,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88307188964171,35.99013658308653,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88318761648983,35.98942195460983,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88308377541989,35.989398971956064,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.87623081316686,36.00490584678848,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95404259867706,36.03456873350233,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95421125124761,36.03447363918284,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9545156163591,36.03427835554804,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95452860855254,36.03426965225061,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95448041500924,36.0342071665126,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95469190410347,36.03413590434232,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9547012454868,36.03412382080735,CITY-ROW,Ellerbe Creek,COMBO INLET,CIRCULAR
-78.95461742154501,36.034091319639536,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9548144423483,36.03406702635008,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95483030624037,36.034063708289686,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95460762950206,36.03400275127268,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95478310574023,36.033617350929354,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95479629279156,36.03362279495745,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95485660462722,36.033666440331025,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95474999057778,36.033685849986284,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95506936729315,36.03397704472648,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95502431609685,36.0340407596009,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95503763640353,36.034049994573074,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95516449227635,36.03418341020554,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95524689615559,36.034154788729474,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95558607427536,36.034607680347655,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95551157662037,36.03465006761748,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95571376368187,36.03482776492515,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95580239535397,36.03479145361473,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9562389753696,36.035012967519,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95619044214018,36.03507442897368,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95654472114094,36.03513727045988,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95651904777448,36.035205388013125,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95683955859519,36.03517022957593,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9570159804571,36.035089363840434,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95665113308618,36.03537072454431,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9565805578831,36.035351607540264,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95650311324171,36.03552744572259,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95641899239627,36.03560219027414,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95645907574259,36.03565604660703,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95597422309363,36.03507242834876,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95603758643367,36.03510533327122,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95540310686012,36.035209683359135,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95546887374621,36.03517709993028,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95530034960571,36.03491854158461,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.9553699719592,36.0349469989331,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95549357209339,36.03479370400501,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.95557259436083,36.03482645005091,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88930512555713,35.94396271481393,CITY-ROW,Northeast Creek,COMBO INLET,BOX
-78.8894400325913,35.943979649583945,CITY-ROW,Northeast Creek,COMBO INLET,BOX
-78.88931993034963,35.94371067782407,CITY-ROW,Northeast Creek,COMBO INLET,BOX
-78.88945379819236,35.94367206439501,CITY-ROW,Northeast Creek,COMBO INLET,BOX
-78.88756694028083,35.98854649895723,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89763823324544,35.97835619054188,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89763146700722,35.97844140012523,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89880951501497,35.978956145715514,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89889728411973,35.97901327579863,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89671181163928,35.978272914949386,CITY-ROW,Third Fork Creek,COMBO INLET,BOX
-78.89649601741704,35.97892893362855,CITY-ROW,Third Fork Creek,COMBO INLET,UNKNOWN
-78.95274081550426,35.89972369097714,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95263144923034,35.89972774187483,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95251481068617,35.899811073660715,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95251987342323,35.89987187087744,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95265272634727,35.90029460464602,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95295983063167,35.90021590665376,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95301805183446,35.90013983201862,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95313229990694,35.900277400116316,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95383076957383,35.90020420665256,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95380515715915,35.90011867703988,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95342982803702,35.90029221149028,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95454099376775,35.90006104272542,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95466901331177,35.90015108819003,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.95109203068834,35.903325754873606,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94550393730553,35.89524959504808,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94567184396925,35.89524357116775,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94546146732065,35.89474412024131,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94538029428108,35.89480540125454,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94526679543475,35.894788867236436,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94469459762699,35.89491989749762,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94429114895776,35.894848259477456,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94400803129324,35.894922413942254,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94400625800296,35.89485043669837,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94419760091543,35.89454297620319,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94411498349574,35.89454365265673,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94415830563584,35.894194861462175,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94423891706282,35.8942139638497,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94430381315196,35.893962268219475,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.9440815484051,35.893778022201225,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94383024760819,35.8937417536981,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.9434728846313,35.89372741312558,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94546123310893,35.89464096307109,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94567984230463,35.894445433037156,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94561248528937,35.89439650300322,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.9461086509561,35.89400338014081,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94658762499625,35.89391941678853,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94652631622908,35.89401606364864,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.94644648736045,35.894038280894726,CITY-ROW,New Hope Creek,COMBO INLET,
-78.9465419315581,35.89460234884789,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.9466259020432,35.89459785274562,CITY-ROW,New Hope Creek,COMBO INLET,BOX
-78.89026334447249,35.98850214062753,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89117985885959,35.98704112038104,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.8913094105453,35.9869973096368,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89136810878836,35.98685747962989,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89173306263065,35.98660383444298,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89120540139801,35.98682384769033,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89111691807977,35.98686788724008,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89098751148593,35.98672934554463,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.89084685551335,35.98666136660567,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88993621455583,35.98641743122381,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
-78.88991483563716,35.98650397302963,CITY-ROW,Ellerbe Creek,COMBO INLET,BOX
